"label","text"
"ChangeStick_05095","&#xE;2\0&#x4;Ā촃mums wand"
"ChangeStick_07590","&#xE;2\0&#x4;Ā촃bamboo wand"
"ChangeStick_07591","&#xE;2\0&#x4;Ā촃golden wand"
"Watering_02379","&#xE;2\0&#x4;Ā촃watering can"
"ChangeStick_07592","&#xE;2\0&#x4;Ȁ촃iron wand"
"FishingRod_08471","&#xE;2\0&#x4;Ā촃fish fishing rod"
"Net_05784","&#xE;2\0&#x4;Ā촃net"
"Shovel_08574","&#xE;2\0&#x4;Ā촃golden shovel"
"Axe_05856","&#xE;2\0&#x4;Ā촃stone axe"
"ChangeStick_08770","&#xE;2\0&#x4;Ā촃fish wand"
"FishingRod_08472","&#xE;2\0&#x4;Ā촃colorful fishing rod"
"Shovel_08575","&#xE;2\0&#x4;Ȁ촃outdoorsy shovel"
"Slingshot_08578","&#xE;2\0&#x4;Ā촃golden slingshot"
"FishingRod_08473","&#xE;2\0&#x4;Ȁ촃outdoorsy fishing rod"
"Shovel_08576","&#xE;2\0&#x4;Ā촃printed-design shovel"
"Slingshot_08579","&#xE;2\0&#x4;Ȁ촃outdoorsy slingshot"
"ChangeStick_05083","&#xE;2\0&#x4;Ā촃hyacinth wand"
"Shovel_08577","&#xE;2\0&#x4;Ā촃colorful shovel"
"ChangeStick_05084","&#xE;2\0&#x4;Ā촃windflower wand"
"ChangeStick_02544","&#xE;2\0&#x4;Ā촃star wand"
"ChangeStick_05085","&#xE;2\0&#x4;Ā촃tulip wand"
"Ladder_02615","&#xE;2\0&#x4;Ā촃ladder"
"GroundMaker_03075","&#xE;2\0&#x4;Ā촃path construction permit"
"Shovel_03082","&#xE;2\0&#x4;Ā촃flimsy shovel"
"Net_08176","&#xE;2\0&#x4;Ā촃star net"
"ChangeStick_07584","&#xE;2\0&#x4;Ā촃wand"
"Net_08177","&#xE;2\0&#x4;Ā촃colorful net"
"ChangeStick_07585","&#xE;2\0&#x4;Ȁ촃ice wand"
"Net_08178","&#xE;2\0&#x4;Ȁ촃outdoorsy net"
"Axe_02100","&#xE;2\0&#x4;Ȁ촃axe"
"ChangeStick_07586","&#xE;2\0&#x4;Ā촃shell wand"
"FishingRod_08660","&#xE;2\0&#x4;Ā촃golden rod"
"Net_08179","&#xE;2\0&#x4;Ā촃golden net"
"ChangeStick_07587","&#xE;2\0&#x4;Ā촃tree-branch wand"
"ChangeStick_12578","&#xE;2\0&#x4;Ā촃Bunny Day wand"
"WoodenStickTool_04703","&#xE;2\0&#x4;Ā촃vaulting pole"
"ChangeStick_07588","&#xE;2\0&#x4;Ā촃mushroom wand"
"FishingRod_03084","&#xE;2\0&#x4;Ā촃flimsy fishing rod"
"ChangeStick_07589","&#xE;2\0&#x4;Ā촃cherry-blossom wand"
"Axe_03068","&#xE;2\0&#x4;Ā촃flimsy axe"
"FishingRod_02377","&#xE;2\0&#x4;Ā촃fishing rod"
"CliffMaker_02543","&#xE;2\0&#x4;Ā촃cliff construction permit"
"Slingshot_08580","&#xE;2\0&#x4;Ā촃colorful slingshot"
"Watering_08533","&#xE;2\0&#x4;Ā촃golden watering can"
"ChangeStick_08769","&#xE;2\0&#x4;Ā촃bug wand"
"Watering_08534","&#xE;2\0&#x4;Ā촃colorful watering can"
"Watering_08535","&#xE;2\0&#x4;Ȁ촃elephant watering can"
"Watering_08536","&#xE;2\0&#x4;Ȁ촃outdoorsy watering can"
"Slingshot_02822","&#xE;2\0&#x4;Ā촃slingshot"
"Net_02376","&#xE;2\0&#x4;Ā촃flimsy net"
"Axe_09617","&#xE;2\0&#x4;Ā촃golden axe"
"ChangeStick_05091","&#xE;2\0&#x4;Ā촃pansy wand"
"RiverMaker_03247","&#xE;2\0&#x4;Ā촃waterscaping permit"
"Watering_03083","&#xE;2\0&#x4;Ā촃flimsy watering can"
"ChangeStick_05092","&#xE;2\0&#x4;Ā촃cosmos wand"
"Shovel_02099","&#xE;2\0&#x4;Ā촃shovel"
"ChangeStick_05093","&#xE;2\0&#x4;Ā촃rose wand"
"Timer_03331","&#xE;2\0&#x4;Ā촃timer"
"ChangeStick_05094","&#xE;2\0&#x4;Ā촃lily wand"
