"label","text"
"BridgeItem_05917","&#xE;2\0&#x4;Ą촃boomstammenbrug"
"SlopeItem_05866","&#xE;2\0&#x4;Ą촃natuurlijke helling"
"BridgeItem_05918","&#xE;2\0&#x4;Ą촃rode zenbrug"
"SlopeItem_05867","&#xE;2\0&#x4;Ą촃boomstammentrap"
"BridgeItem_05919","&#xE;2\0&#x4;Ą촃ijzeren brug"
"SlopeItem_05868","&#xE;2\0&#x4;Ą촃blauwe houten helling"
"SlopeItem_05869","&#xE;2\0&#x4;Ą촃blauwe stalen trap"
"BridgeItem_05912","&#xE;2\0&#x4;Ą촃stenen brug"
"BridgeItem_05913","&#xE;2\0&#x4;Ą촃hangbrug"
"BridgeItem_05914","&#xE;2\0&#x4;Ą촃houten brug"
"SlopeItem_05863","&#xE;2\0&#x4;Ą촃stenen trap"
"BridgeItem_05915","&#xE;2\0&#x4;Ą촃bakstenen brug"
"SlopeItem_05864","&#xE;2\0&#x4;Ą촃rode stalen trap"
"SlopeItem_05870","&#xE;2\0&#x4;Ą촃bakstenen trap"
"BridgeItem_05916","&#xE;2\0&#x4;Ą촃zenbrug"
"SlopeItem_05865","&#xE;2\0&#x4;Ą촃witte houten helling"
