"label","text"
"536","&#xE;2\0&#x4;ȅ촃Aran-sokken"
"1133","&#xE;2\0&#x4;Ą촃Labelle-panty"
"537","&#xE;2\0&#x4;Ą촃legging met pailletten"
"1134","&#xE;2\0&#x4;ȅ촃Labelle-sokken"
"538","&#xE;2\0&#x4;Ą촃stretchlegging"
"1060","&#xE;2\0&#x4;ȅ촃semi-doorzichtige sokken"
"539","&#xE;2\0&#x4;Ą촃jegging"
"620","&#xE;2\0&#x4;ȅ촃handgebreide sokken"
"621","&#xE;2\0&#x4;Ą촃aerobicslegging"
"622","&#xE;2\0&#x4;ȅ촃gerimpelde sokken"
"623","&#xE;2\0&#x4;ȅ촃gestreepte sokken"
"624","&#xE;2\0&#x4;ȅ촃sokken met detail"
"879","&#xE;2\0&#x4;Ą촃panty met bloemen"
"625","&#xE;2\0&#x4;ȅ촃kindersokken"
"723","&#xE;2\0&#x4;ȅ촃sokken met een gezichtje"
"626","&#xE;2\0&#x4;ȅ촃gehaakte sokken"
"1050","&#xE;2\0&#x4;Ą촃alledaagse panty"
"627","&#xE;2\0&#x4;Ą촃spinnenwebpanty"
"1051","&#xE;2\0&#x4;Ą촃felgekleurde panty"
"610","&#xE;2\0&#x4;ȅ촃sokken met gaten"
"628","&#xE;2\0&#x4;Ą촃geborduurde bloemenpanty"
"1052","&#xE;2\0&#x4;Ą촃neonpanty"
"611","&#xE;2\0&#x4;ȅ촃sokken met pompons"
"629","&#xE;2\0&#x4;Ą촃hardlooplegging"
"047","&#xE;2\0&#x4;ȅ촃kousen"
"1053","&#xE;2\0&#x4;Ą촃felgekleurde legging"
"612","&#xE;2\0&#x4;ȅ촃sokken met kleurvlakken"
"048","&#xE;2\0&#x4;Ą촃netpanty"
"1054","&#xE;2\0&#x4;Ą촃neonlegging"
"613","&#xE;2\0&#x4;ȅ촃badstoffen sokken"
"926","&#xE;2\0&#x4;ȅ촃kiltsokken"
"540","&#xE;2\0&#x4;ȅ촃sportsokken"
"927","&#xE;2\0&#x4;Ą촃gestreepte panty"
"541","&#xE;2\0&#x4;ȅ촃sokken met ophouders"
"928","&#xE;2\0&#x4;Ą촃panty met patroon"
"519","&#xE;2\0&#x4;ȅ촃sokken met een strikje"
"542","&#xE;2\0&#x4;ȅ촃Scandinavische sokken"
"1059","&#xE;2\0&#x4;ȅ촃alledaagse sokken"
"543","&#xE;2\0&#x4;ȅ촃tabi"
"600","&#xE;2\0&#x4;ȅ촃kousenvoetjes"
"601","&#xE;2\0&#x4;ȅ촃mêleesokken"
"619","&#xE;2\0&#x4;ȅ촃laagjessokken"
"1002","&#xE;2\0&#x4;ȅ촃felgekleurde sokken"
"602","&#xE;2\0&#x4;ȅ촃beenwarmers"
"880","&#xE;2\0&#x4;ȅ촃argyle-sokken"
"603","&#xE;2\0&#x4;Ą촃compressielegging"
"604","&#xE;2\0&#x4;ȅ촃sokken met omslag"
"1144","&#xE;2\0&#x4;ȅ촃Nook Inc.-sokken"
"605","&#xE;2\0&#x4;ȅ촃kniekousen met ruches"
"606","&#xE;2\0&#x4;ȅ촃sokken met kant"
"607","&#xE;2\0&#x4;ȅ촃sokken met ruches"
"1049","&#xE;2\0&#x4;Ą촃semi-doorzichtige panty"
"1188","&#xE;2\0&#x4;ȅ촃kniekousen met stippen"
"608","&#xE;2\0&#x4;Ą촃panty met gaten"
"886","&#xE;2\0&#x4;ȅ촃doorschijnende sokken"
"1189","&#xE;2\0&#x4;ȅ촃eenvoudige kniekousen"
"609","&#xE;2\0&#x4;ȅ촃voetbalsokken"
"887","&#xE;2\0&#x4;ȅ촃sokken met golvenprint"
"535","&#xE;2\0&#x4;ȅ촃sneakersokken"
"749","&#xE;2\0&#x4;ȅ촃Chimayo-sokken"
