"label","text"
"504","&#xE;2\0&#x4;ă촄narrenmasker"
"473","&#xE;2\0&#x4;Ą촃halfgetinte zonnebril"
"505","&#xE;2\0&#x4;Ą촃ringbaard"
"1148","&#xE;2\0&#x4;ă촄Nook Inc.-slaapmasker"
"315","&#xE;2\0&#x4;Ą촃kapotte bril"
"474","&#xE;2\0&#x4;Ą촃vlinderzonnebril"
"630","&#xE;2\0&#x4;Ą촃hondensnuit"
"856","&#xE;2\0&#x4;Ą촃kauwgombel"
"397","&#xE;2\0&#x4;Ą촃kattensnuit"
"475","&#xE;2\0&#x4;Ą촃ovale bril"
"857","&#xE;2\0&#x4;Ą촃bloemenzonnebril"
"508","&#xE;2\0&#x4;ă촄blaadje"
"286","&#xE;2\0&#x4;Ą촃jampotbril"
"509","&#xE;2\0&#x4;Ą촃straszonnebril"
"904","&#xE;2\0&#x4;ȅ촃etensresten"
"380","&#xE;2\0&#x4;ă촄ooglapje"
"1055","&#xE;2\0&#x4;Ą촃speen"
"257","&#xE;2\0&#x4;Ą촃ronde bril"
"381","&#xE;2\0&#x4;Ą촃sportieve zonnebril"
"494","&#xE;2\0&#x4;ă촄elegant&#xE;2&#x16;\n\0\0\0&#x2;e balmasker"
"258","&#xE;2\0&#x4;Ą촃rechthoekige bril"
"382","&#xE;2\0&#x4;Ą촃pilotenzonnebril"
"259","&#xE;2\0&#x4;Ą촃hartenzonnebril"
"383","&#xE;2\0&#x4;Ą촃bril met schildpadmontuur"
"415","&#xE;2\0&#x4;Ą촃verjaardagszonnebril"
"496","&#xE;2\0&#x4;Ą촃bril met houten montuur"
"921","&#xE;2\0&#x4;Ą촃oogspiegel"
"1182","&#xE;2\0&#x4;ă촄DAL-slaapmasker"
"384","&#xE;2\0&#x4;Ą촃kleine zonnebril"
"497","&#xE;2\0&#x4;ă촄mondmasker"
"922","&#xE;2\0&#x4;ă촄kunstleren masker"
"1137","&#xE;2\0&#x4;Ą촃Labelle-zonnebril"
"1183","&#xE;2\0&#x4;Ą촃DAL-zonnebril"
"385","&#xE;2\0&#x4;Ą촃monocle"
"417","&#xE;2\0&#x4;ă촄gezichtsmasker"
"463","&#xE;2\0&#x4;Ą촃bril zonder bovenrand"
"498","&#xE;2\0&#x4;Ą촃krulsnor"
"386","&#xE;2\0&#x4;Ą촃3D-bril"
"418","&#xE;2\0&#x4;Ą촃fopbril"
"387","&#xE;2\0&#x4;Ą촃lamellenbril"
"466","&#xE;2\0&#x4;Ą촃konijnensnuit"
"510","&#xE;2\0&#x4;ă촄superheldenmasker"
"277","&#xE;2\0&#x4;Ą촃pilotenbril"
"433","&#xE;2\0&#x4;Ą촃cyberzonnebril"
"511","&#xE;2\0&#x4;Ą촃steampunkbril"
"358","&#xE;2\0&#x4;ă촄slaapmasker"
"899","&#xE;2\0&#x4;Ą촃snottebel"
"819","&#xE;2\0&#x4;ă촄suikerschedelmasker"
"865","&#xE;2\0&#x4;Ą촃rietjesbril"
"484","&#xE;2\0&#x4;Ą촃pixelzonnebril"
"485","&#xE;2\0&#x4;Ą촃varkenssnuit"
"260","&#xE;2\0&#x4;Ą촃browline-bril"
"405","&#xE;2\0&#x4;ȅ촃komkommerschijfjes"
"261","&#xE;2\0&#x4;Ą촃achthoekige bril"
"487","&#xE;2\0&#x4;ă촄gasmasker"
"184","&#xE;2\0&#x4;Ą촃snavel"
"262","&#xE;2\0&#x4;Ą촃sterrenzonnebril"
"375","&#xE;2\0&#x4;ă촄doktersmasker"
"407","&#xE;2\0&#x4;Ą촃clownsneus"
"185","&#xE;2\0&#x4;Ą촃klassieke snor"
"263","&#xE;2\0&#x4;Ą촃ronde zonnebril"
"376","&#xE;2\0&#x4;ă촄oogverband"
"408","&#xE;2\0&#x4;Ą촃bril met snor"
"489","&#xE;2\0&#x4;ȅ촃rijstkorrels"
"264","&#xE;2\0&#x4;Ą촃driehoekige zonnebril"
"377","&#xE;2\0&#x4;Ą촃skibril"
"378","&#xE;2\0&#x4;Ą촃zwembril"
"379","&#xE;2\0&#x4;Ą촃retrozonnebril"
"614","&#xE;2\0&#x4;Ą촃VR-bril"
"502","&#xE;2\0&#x4;Ą촃sik"
"615","&#xE;2\0&#x4;Ą촃nachtkijker"
"503","&#xE;2\0&#x4;ȅ촃pleisters"
