"label","text"
"FishToy_06978","&#xE;2\0&#x4;Ą촃modelchinookzalm"
"FishToy_06979","&#xE;2\0&#x4;Ą촃modelzuigvis"
"FishToy_06999","&#xE;2\0&#x4;Ą촃modelansjovis"
"FishToy_07010","&#xE;2\0&#x4;Ą촃modelreuzenhorsmakreel"
"FishToy_07011","&#xE;2\0&#x4;Ą촃modelriemvis"
"FishToy_06940","&#xE;2\0&#x4;Ą촃modelvoetbalvis"
"FishToy_07012","&#xE;2\0&#x4;Ą촃modelzalm"
"FishToy_06941","&#xE;2\0&#x4;Ą촃modelkoraalvlinder"
"FishToy_07013","&#xE;2\0&#x4;Ą촃model-witte-haai"
"FishToy_06942","&#xE;2\0&#x4;Ą촃modeltelescoopooggoudvis"
"FishToy_07014","&#xE;2\0&#x4;Ą촃modelgoudmakreel"
"FishToy_06943","&#xE;2\0&#x4;Ą촃modelhemelkijker"
"FishToy_06960","&#xE;2\0&#x4;Ą촃model-Donauzalm"
"FishToy_07015","&#xE;2\0&#x4;Ą촃modelhamerhaai"
"FishToy_06944","&#xE;2\0&#x4;Ą촃modelmodderkruiper"
"FishToy_06961","&#xE;2\0&#x4;Ą촃modelwalvishaai"
"FishToy_07016","&#xE;2\0&#x4;Ą촃modelcoelacant"
"FishToy_06945","&#xE;2\0&#x4;ă촄modelknabbelvisje"
"FishToy_06962","&#xE;2\0&#x4;Ą촃modelkikker"
"FishToy_07017","&#xE;2\0&#x4;Ą촃modelweekschildpad"
"FishToy_06929","&#xE;2\0&#x4;Ą촃modelkroeskarper"
"FishToy_06946","&#xE;2\0&#x4;Ą촃modelzoetwatergrondel"
"FishToy_06963","&#xE;2\0&#x4;Ą촃model-blauwe-marlijn"
"FishToy_06980","&#xE;2\0&#x4;Ą촃modelkarper"
"FishToy_07018","&#xE;2\0&#x4;Ą촃modelzeebaars"
"FishToy_06964","&#xE;2\0&#x4;Ą촃modelbijtschildpad"
"FishToy_06981","&#xE;2\0&#x4;Ą촃modelclownvis"
"FishToy_07019","&#xE;2\0&#x4;Ą촃modelwolhandkrab"
"FishToy_06965","&#xE;2\0&#x4;Ą촃modelschar"
