"label","text"
"714","&#xE;2\0&#x4;Ą촃detectivepet"
"959","&#xE;2\0&#x4;Ą촃blauwe-rozenkroon"
"587","&#xE;2\0&#x4;Ą촃ontdekkingsreizigershoed"
"588","&#xE;2\0&#x4;Ą촃afstudeerhoed"
"803","&#xE;2\0&#x4;Ą촃eierschaal"
"589","&#xE;2\0&#x4;Ą촃sombrero"
"719","&#xE;2\0&#x4;Ą촃strohoed"
"942","&#xE;2\0&#x4;ă촄strikje"
"570","&#xE;2\0&#x4;Ą촃leliekroon"
"1111","&#xE;2\0&#x4;ă촄haarspeldje"
"571","&#xE;2\0&#x4;Ą촃schattige leliekroon"
"1112","&#xE;2\0&#x4;Ą촃grote strik"
"572","&#xE;2\0&#x4;Ą촃donkere-leliekroon"
"1200","&#xE;2\0&#x4;Ą촃watereierschaal"
"573","&#xE;2\0&#x4;Ą촃chrysantenkroon"
"660","&#xE;2\0&#x4;Ą촃strohoed met brede rand"
"701","&#xE;2\0&#x4;Ą촃narrenmuts"
"1114","&#xE;2\0&#x4;Ą촃skatehelm"
"1201","&#xE;2\0&#x4;Ą촃eierkroon"
"574","&#xE;2\0&#x4;Ą촃chique chrysantenkroon"
"661","&#xE;2\0&#x4;Ą촃douchemuts met stippen"
"1115","&#xE;2\0&#x4;Ą촃Aran-muts"
"1202","&#xE;2\0&#x4;Ą촃eierfeesthoed"
"575","&#xE;2\0&#x4;Ą촃simpele chrysantenkroon"
"662","&#xE;2\0&#x4;Ą촃gleufhoed"
"617","&#xE;2\0&#x4;Ą촃matrozenpet"
"663","&#xE;2\0&#x4;Ą촃opgelapte hoed"
"949","&#xE;2\0&#x4;Ą촃aureool"
"1117","&#xE;2\0&#x4;Ą촃pet met tekst"
"1163","&#xE;2\0&#x4;Ą촃tubeteka"
"618","&#xE;2\0&#x4;Ą촃Vikinghelm"
"664","&#xE;2\0&#x4;Ą촃sportieve pet"
"751","&#xE;2\0&#x4;Ą촃imitatiekoeienschedel"
"1164","&#xE;2\0&#x4;Ą촃matanpushi"
"665","&#xE;2\0&#x4;Ą촃badstoffen slaapmuts"
"1119","&#xE;2\0&#x4;Ą촃tuinhoed met strik"
"579","&#xE;2\0&#x4;Ą촃truckerspet"
"667","&#xE;2\0&#x4;Ą촃koninklijke kroon"
"669","&#xE;2\0&#x4;Ą촃badstoffen durag"
"930","&#xE;2\0&#x4;Ą촃glengarry"
"560","&#xE;2\0&#x4;Ą촃donkere-tulpenkroon"
"1014","&#xE;2\0&#x4;Ą촃kroon"
"561","&#xE;2\0&#x4;Ą촃viooltjeskroon"
"1061","&#xE;2\0&#x4;Ą촃honkbalpet"
"562","&#xE;2\0&#x4;Ą촃toffe viooltjeskroon"
"935","&#xE;2\0&#x4;Ą촃muts met klep en pompon"
"563","&#xE;2\0&#x4;Ą촃paarse-viooltjeskroon"
"936","&#xE;2\0&#x4;Ą촃Schotse baret"
"564","&#xE;2\0&#x4;Ą촃cosmeakroon"
"1105","&#xE;2\0&#x4;Ą촃bloemenhaarspeld"
"565","&#xE;2\0&#x4;Ą촃lieflijke cosmeakroon"
"1065","&#xE;2\0&#x4;Ą촃tweedpet"
"1106","&#xE;2\0&#x4;Ą촃hartenhaarspeld"
"566","&#xE;2\0&#x4;Ą촃donkere-cosmeakroon"
"1107","&#xE;2\0&#x4;Ą촃sterrenhaarspeld"
"1153","&#xE;2\0&#x4;Ą촃ananas-hawaïhoed"
"567","&#xE;2\0&#x4;Ą촃rozenkroon"
"568","&#xE;2\0&#x4;Ą촃schattige rozenkroon"
"569","&#xE;2\0&#x4;Ą촃chique rozenkroon"
"656","&#xE;2\0&#x4;Ą촃tulphoed"
"657","&#xE;2\0&#x4;Ą촃paisleybandana"
"658","&#xE;2\0&#x4;Ą촃tirolerhoed"
"659","&#xE;2\0&#x4;Ą촃bolhoed met lint"
"550","&#xE;2\0&#x4;ă촄nieuwjaarshoedje"
"551","&#xE;2\0&#x4;Ą촃verjaardagshoed"
"552","&#xE;2\0&#x4;Ą촃hyacintenkroon"
"553","&#xE;2\0&#x4;Ą촃toffe hyacintenkroon"
"640","&#xE;2\0&#x4;Ą촃druivenmuts"
"554","&#xE;2\0&#x4;Ą촃paarse-hyacintenkroon"
"641","&#xE;2\0&#x4;Ą촃ananasmuts"
"555","&#xE;2\0&#x4;Ą촃anemonenkroon"
"642","&#xE;2\0&#x4;Ą촃watermeloenmuts"
"1142","&#xE;2\0&#x4;Ą촃Nook Inc.-pet"
"556","&#xE;2\0&#x4;Ą촃toffe anemonenkroon"
"929","&#xE;2\0&#x4;Ą촃oosterse hoed"
"1143","&#xE;2\0&#x4;Ą촃Nook Inc.-bandana"
"557","&#xE;2\0&#x4;Ą촃paarse-anemonenkroon"
"644","&#xE;2\0&#x4;Ą촃sushikoksmuts"
"558","&#xE;2\0&#x4;Ą촃tulpenkroon"
"645","&#xE;2\0&#x4;Ą촃fietshelm"
"559","&#xE;2\0&#x4;Ą촃chique tulpenkroon"
"646","&#xE;2\0&#x4;Ą촃badmuts"
"1192","&#xE;2\0&#x4;Ą촃OK Motors-pet"
"647","&#xE;2\0&#x4;Ą촃zijden muts"
"1147","&#xE;2\0&#x4;Ą촃regenhoed"
"910","&#xE;2\0&#x4;Ą촃zijden nieuwjaarshoed"
"1195","&#xE;2\0&#x4;Ą촃aarde-eierschaal"
"696","&#xE;2\0&#x4;Ą촃elegante hoed"
"1196","&#xE;2\0&#x4;Ą촃steeneierschaal"
"1197","&#xE;2\0&#x4;Ą촃bladeierschaal"
"1198","&#xE;2\0&#x4;Ą촃houteierschaal"
"960","&#xE;2\0&#x4;Ą촃gouden rozenkroon"
"1041","&#xE;2\0&#x4;Ą촃zenhaarspeld"
"1199","&#xE;2\0&#x4;Ą촃luchteierschaal"
"961","&#xE;2\0&#x4;Ą촃tiara"
"1042","&#xE;2\0&#x4;Ą촃opvallende haarspeld"
"1043","&#xE;2\0&#x4;Ą촃pilotenpet"
