"label","text"
"1211","&#xE;2\0&#x4;ȅ촃aarde-ei-schoenen"
"526","&#xE;2\0&#x4;ȅ촃zakenschoenen"
"888","&#xE;2\0&#x4;ȅ촃slippers met strikken"
"1212","&#xE;2\0&#x4;ȅ촃steenei-schoenen"
"1213","&#xE;2\0&#x4;ȅ촃bladei-schoenen"
"528","&#xE;2\0&#x4;ȅ촃fluwelen laarzen"
"1214","&#xE;2\0&#x4;ȅ촃houtei-schoenen"
"529","&#xE;2\0&#x4;ȅ촃regenlaarzen"
"876","&#xE;2\0&#x4;ȅ촃badkamersloffen"
"938","&#xE;2\0&#x4;ȅ촃hoge sneakers"
"1003","&#xE;2\0&#x4;ȅ촃kunstsuède sneakers"
"1215","&#xE;2\0&#x4;ȅ촃luchtei-schoenen"
"515","&#xE;2\0&#x4;ȅ촃badslippers"
"924","&#xE;2\0&#x4;ȅ촃Schotse veterschoenen"
"1216","&#xE;2\0&#x4;ȅ촃waterei-schoenen"
"863","&#xE;2\0&#x4;ȅ촃ruimtelaarzen"
"878","&#xE;2\0&#x4;ȅ촃schattige sneakers"
"925","&#xE;2\0&#x4;ȅ촃babouches"
"1217","&#xE;2\0&#x4;ȅ촃trouwballerina's"
"517","&#xE;2\0&#x4;ȅ촃kunstleren sneakers"
"864","&#xE;2\0&#x4;ȅ촃kindersneakers"
"1218","&#xE;2\0&#x4;ȅ촃trouwschoenen"
"1097","&#xE;2\0&#x4;ȅ촃kungfuschoenen"
"791","&#xE;2\0&#x4;ȅ촃balletschoenen"
"868","&#xE;2\0&#x4;ȅ촃gemakkelijke schoenen"
"1098","&#xE;2\0&#x4;ȅ촃geborduurde schoenen"
"1145","&#xE;2\0&#x4;ȅ촃Nook Inc.-sloffen"
"792","&#xE;2\0&#x4;ȅ촃Japanse punklaarzen"
"705","&#xE;2\0&#x4;ȅ촃wandelschoenen"
"794","&#xE;2\0&#x4;ȅ촃sneakers met rubber neus"
"236","&#xE;2\0&#x4;ȅ촃kimonosandalen"
"780","&#xE;2\0&#x4;ȅ촃mocassinlaarsjes"
"795","&#xE;2\0&#x4;ȅ촃klompen"
"796","&#xE;2\0&#x4;ȅ촃comfortabele sandalen"
"1135","&#xE;2\0&#x4;ȅ촃Labelle-pumps"
"782","&#xE;2\0&#x4;ȅ촃laarsjes met pompons"
"797","&#xE;2\0&#x4;ȅ촃gladiatorensandalen"
"1136","&#xE;2\0&#x4;ȅ촃Labelle-sneakers"
"783","&#xE;2\0&#x4;ȅ촃samoerai-sandalen"
"784","&#xE;2\0&#x4;ȅ촃elegante hakjes"
"799","&#xE;2\0&#x4;ȅ촃superlaarzen"
"785","&#xE;2\0&#x4;ȅ촃huissloffen"
"786","&#xE;2\0&#x4;ȅ촃plastic sloffen"
"772","&#xE;2\0&#x4;ȅ촃laarsjes"
"787","&#xE;2\0&#x4;ȅ촃casual instappers"
"820","&#xE;2\0&#x4;ȅ촃geveterde laarzen"
"789","&#xE;2\0&#x4;ȅ촃schoenen met enkelbandjes"
"821","&#xE;2\0&#x4;ȅ촃worstelschoenen"
"760","&#xE;2\0&#x4;ȅ촃pootpantoffels"
"761","&#xE;2\0&#x4;ȅ촃teenslippers"
"776","&#xE;2\0&#x4;ȅ촃klassieke laarzen"
"762","&#xE;2\0&#x4;ȅ촃kinderschoenen"
"777","&#xE;2\0&#x4;ȅ촃gouden ridderlaarzen"
"839","&#xE;2\0&#x4;ȅ촃superkrachtlaarzen"
"763","&#xE;2\0&#x4;ȅ촃ridderlaarzen"
"778","&#xE;2\0&#x4;ȅ촃pantoffels"
"764","&#xE;2\0&#x4;ȅ촃Japanse schoolschoenen"
"779","&#xE;2\0&#x4;ȅ촃werkschoenen"
"811","&#xE;2\0&#x4;ȅ촃voetbalschoenen"
"1191","&#xE;2\0&#x4;ȅ촃hergebruikte laarzen"
"765","&#xE;2\0&#x4;ȅ촃kunstleren enkellaarsjes"
"812","&#xE;2\0&#x4;ȅ촃puntschoenen"
"766","&#xE;2\0&#x4;ȅ촃sandalen met bloemen"
"767","&#xE;2\0&#x4;ȅ촃laarsjes met imitatiebont"
"814","&#xE;2\0&#x4;ȅ촃hightech sneakers"
"768","&#xE;2\0&#x4;ȅ촃luipaardpumps"
"800","&#xE;2\0&#x4;ȅ촃basketbalschoenen"
"815","&#xE;2\0&#x4;ȅ촃skilaarzen"
"769","&#xE;2\0&#x4;ȅ촃teenslippers met kraaltjes"
"801","&#xE;2\0&#x4;ȅ촃narrenschoenen"
"802","&#xE;2\0&#x4;ȅ촃kampeersandalen"
"530","&#xE;2\0&#x4;ȅ촃zori"
"804","&#xE;2\0&#x4;ȅ촃cowboylaarzen"
"1184","&#xE;2\0&#x4;ȅ촃DAL-sloffen"
"894","&#xE;2\0&#x4;ȅ촃sportsandalen"
"941","&#xE;2\0&#x4;ȅ촃laarzen met stalen neus"
"808","&#xE;2\0&#x4;ȅ촃klassieke bloemenschoenen"
"881","&#xE;2\0&#x4;ȅ촃mocassins met strik"
"520","&#xE;2\0&#x4;ȅ촃winterlaarzen"
"809","&#xE;2\0&#x4;ȅ촃watersandalen"
"882","&#xE;2\0&#x4;ȅ촃waterschoenen"
"521","&#xE;2\0&#x4;ȅ촃vinylen pumps"
"883","&#xE;2\0&#x4;ȅ촃wingtip-schoenen"
"522","&#xE;2\0&#x4;ȅ촃instappers"
"946","&#xE;2\0&#x4;ȅ촃lage sneakers"
"523","&#xE;2\0&#x4;ȅ촃kruislingse sandalen"
"947","&#xE;2\0&#x4;ȅ촃heksenlaarsjes"
