"label","text"
"HousePost_08831","&#xE;2\0&#x4;̂촇cassetta cubica blu"
"HousePost_08900","&#xE;2\0&#x4;̂촇cassetta di legno gialla"
"HousePost_05342","&#xE;2\0&#x4;̂촇cassetta posta cubica"
"HousePost_08832","&#xE;2\0&#x4;̂촇cassetta cubica bianca"
"HousePost_08901","&#xE;2\0&#x4;̂촇cassetta di legno verde"
"HousePost_05343","&#xE;2\0&#x4;̂촇cassetta posta di legno"
"HousePost_08833","&#xE;2\0&#x4;̂촇cassetta cubica nera"
"HousePost_08902","&#xE;2\0&#x4;̂촇cassetta di legno blu"
"HousePost_05344","&#xE;2\0&#x4;̂촇cassetta posta grande"
"HousePost_08903","&#xE;2\0&#x4;̂촇cassetta di legno bianca"
"HousePost_08672","&#xE;2\0&#x4;̂촇cassetta grande rossa"
"HousePost_08897","&#xE;2\0&#x4;̂촇cassetta di legno chic"
"HousePost_02571","&#xE;2\0&#x4;̂촇cassetta posta normale"
"HousePost_08673","&#xE;2\0&#x4;̂촇cassetta grande rosa"
"HousePost_08898","&#xE;2\0&#x4;̂촇cassetta di legno rossa"
"HousePost_05802","&#xE;2\0&#x4;̂촇cassetta posta grezza"
"HousePost_08661","&#xE;2\0&#x4;̂촇cassetta posta rossa"
"HousePost_08674","&#xE;2\0&#x4;̂촇cassetta grande gialla"
"HousePost_08899","&#xE;2\0&#x4;̂촇cassetta di legno rosa"
"HousePost_08662","&#xE;2\0&#x4;̂촇cassetta posta rosa"
"HousePost_08675","&#xE;2\0&#x4;̂촇cassetta grande verde"
"HousePost_08663","&#xE;2\0&#x4;̂촇cassetta posta gialla"
"HousePost_08676","&#xE;2\0&#x4;̂촇cassetta grande blu"
"HousePost_08827","&#xE;2\0&#x4;̂촇cassetta cubica rossa"
"HousePost_08664","&#xE;2\0&#x4;̂촇cassetta posta verde"
"HousePost_08677","&#xE;2\0&#x4;̂촇cassetta grande bianca"
"HousePost_08828","&#xE;2\0&#x4;̂촇cassetta cubica rosa"
"HousePost_08665","&#xE;2\0&#x4;̂촇cassetta posta blu"
"HousePost_08678","&#xE;2\0&#x4;̂촇cassetta grande nera"
"HousePost_08829","&#xE;2\0&#x4;̂촇cassetta cubica gialla"
"HousePost_08666","&#xE;2\0&#x4;̂촇cassetta posta bianca"
"HousePost_08667","&#xE;2\0&#x4;̂촇cassetta posta nera"
"HousePost_08830","&#xE;2\0&#x4;̂촇cassetta cubica verde"
