"label","text"
"ChangeStick_05095","&#xE;2\0&#x4;̂촇bacchetta crisantemo"
"ChangeStick_07590","&#xE;2\0&#x4;̂촇bacchetta bambù"
"ChangeStick_07591","&#xE;2\0&#x4;̂촇bacchetta d'oro"
"Watering_02379","&#xE;2\0&#x4;ā초annaffiatoio"
"ChangeStick_07592","&#xE;2\0&#x4;̂촇bacchetta d'acciaio"
"FishingRod_08471","&#xE;2\0&#x4;̂촇canna pesciolino"
"Net_05784","&#xE;2\0&#x4;ā촅retino"
"Shovel_08574","&#xE;2\0&#x4;̂촇pala d'oro"
"Axe_05856","&#xE;2\0&#x4;Ђ초ascia di pietra"
"ChangeStick_08770","&#xE;2\0&#x4;̂촇bacchetta pesce"
"FishingRod_08472","&#xE;2\0&#x4;̂촇canna da pesca colorata"
"Shovel_08575","&#xE;2\0&#x4;̂촇pala da campeggio"
"Slingshot_08578","&#xE;2\0&#x4;̂촇fionda d'oro"
"FishingRod_08473","&#xE;2\0&#x4;̂촇canna da campeggio"
"Shovel_08576","&#xE;2\0&#x4;̂촇pala con motivo stampato"
"Slingshot_08579","&#xE;2\0&#x4;̂촇fionda da campeggio"
"ChangeStick_05083","&#xE;2\0&#x4;̂촇bacchetta giacinto"
"Shovel_08577","&#xE;2\0&#x4;̂촇pala colorata"
"ChangeStick_05084","&#xE;2\0&#x4;̂촇bacchetta anemone"
"ChangeStick_02544","&#xE;2\0&#x4;̂촇bacchetta stella"
"ChangeStick_05085","&#xE;2\0&#x4;̂촇bacchetta tulipano"
"Ladder_02615","&#xE;2\0&#x4;̂촇scala a pioli"
"GroundMaker_03075","&#xE;2\0&#x4;̂촇licenza strade"
"Shovel_03082","&#xE;2\0&#x4;̂촇pala fragile"
"Net_08176","&#xE;2\0&#x4;ā촅retino stella"
"ChangeStick_07584","&#xE;2\0&#x4;̂촇bacchetta"
"Net_08177","&#xE;2\0&#x4;ā촅retino colorato"
"ChangeStick_07585","&#xE;2\0&#x4;̂촇bacchetta ghiaccio"
"Net_08178","&#xE;2\0&#x4;ā촅retino da campeggio"
"Axe_02100","&#xE;2\0&#x4;Ђ초ascia"
"ChangeStick_07586","&#xE;2\0&#x4;̂촇bacchetta conchiglia"
"FishingRod_08660","&#xE;2\0&#x4;̂촇canna d'oro"
"Net_08179","&#xE;2\0&#x4;ā촅retino d'oro"
"ChangeStick_07587","&#xE;2\0&#x4;̂촇bacchetta ramo"
"ChangeStick_12578","&#xE;2\0&#x4;̂촇bacchetta caccia all'uovo"
"WoodenStickTool_04703","&#xE;2\0&#x4;Ђ초asta da salto"
"ChangeStick_07588","&#xE;2\0&#x4;̂촇bacchetta fungo"
"FishingRod_03084","&#xE;2\0&#x4;̂촇canna da pesca fragile"
"ChangeStick_07589","&#xE;2\0&#x4;̂촇bacchetta ciliegio"
"Axe_03068","&#xE;2\0&#x4;Ђ초ascia fragile"
"FishingRod_02377","&#xE;2\0&#x4;̂촇canna da pesca"
"CliffMaker_02543","&#xE;2\0&#x4;̂촇licenza rilievi"
"Slingshot_08580","&#xE;2\0&#x4;̂촇fionda colorata"
"Watering_08533","&#xE;2\0&#x4;ā초annaffiatoio d'oro"
"ChangeStick_08769","&#xE;2\0&#x4;̂촇bacchetta insetto"
"Watering_08534","&#xE;2\0&#x4;ā초annaffiatoio colorato"
"Watering_08535","&#xE;2\0&#x4;ā초annaffiatoio elefante"
"Watering_08536","&#xE;2\0&#x4;ā초annaffiatoio da campeggio"
"Slingshot_02822","&#xE;2\0&#x4;̂촇fionda"
"Net_02376","&#xE;2\0&#x4;ā촅retino fragile"
"Axe_09617","&#xE;2\0&#x4;Ђ초ascia d'oro"
"ChangeStick_05091","&#xE;2\0&#x4;̂촇bacchetta viola"
"RiverMaker_03247","&#xE;2\0&#x4;̂촇licenza fiumi e laghi"
"Watering_03083","&#xE;2\0&#x4;ā초annaffiatoio fragile"
"ChangeStick_05092","&#xE;2\0&#x4;̂촇bacchetta cosmea"
"Shovel_02099","&#xE;2\0&#x4;̂촇pala"
"ChangeStick_05093","&#xE;2\0&#x4;̂촇bacchetta rosa"
"Timer_03331","&#xE;2\0&#x4;ā촅cronometro"
"ChangeStick_05094","&#xE;2\0&#x4;̂촇bacchetta giglio"
