"label","text"
"BridgeItem_05917","&#xE;2\0&#x4;ā촅ponte di tronchi"
"SlopeItem_05866","&#xE;2\0&#x4;̂촇rampa naturale"
"BridgeItem_05918","&#xE;2\0&#x4;ā촅ponte giapponese rosso"
"SlopeItem_05867","&#xE;2\0&#x4;̂촇scala di tronchi"
"BridgeItem_05919","&#xE;2\0&#x4;ā촅ponte di ferro"
"SlopeItem_05868","&#xE;2\0&#x4;̂촇rampa di assi blu"
"SlopeItem_05869","&#xE;2\0&#x4;̂촇scala di acciaio blu"
"BridgeItem_05912","&#xE;2\0&#x4;ā촅ponte di pietra"
"BridgeItem_05913","&#xE;2\0&#x4;ā촅ponte sospeso"
"BridgeItem_05914","&#xE;2\0&#x4;ā촅ponte di legno"
"SlopeItem_05863","&#xE;2\0&#x4;̂촇scala di pietra"
"BridgeItem_05915","&#xE;2\0&#x4;ā촅ponte di mattoni"
"SlopeItem_05864","&#xE;2\0&#x4;̂촇scala di acciaio rosso"
"SlopeItem_05870","&#xE;2\0&#x4;̂촇scala di mattoni"
"BridgeItem_05916","&#xE;2\0&#x4;ā촅ponte giapponese"
"SlopeItem_05865","&#xE;2\0&#x4;̂촇rampa di assi bianche"
