"label","text"
"Umbrella_07174","&#xE;2\0&#x4;ā초ombrello fungo"
"Umbrella_07175","&#xE;2\0&#x4;ā초ombrello favola"
"Umbrella_09945","&#xE;2\0&#x4;ā초ombrello fiore di ciliegio"
"Umbrella_07176","&#xE;2\0&#x4;ā촅parasole bambolina rosa"
"Umbrella_09946","&#xE;2\0&#x4;ā촅parasole ricami"
"Umbrella_07177","&#xE;2\0&#x4;ā초ombrello kabuki"
"Umbrella_09947","&#xE;2\0&#x4;ā초ombrello pesca"
"Umbrella_07178","&#xE;2\0&#x4;ā촅parasole cinese"
"Umbrella_09948","&#xE;2\0&#x4;ā초ombrello mela"
"Umbrella_07179","&#xE;2\0&#x4;ā초ombrello arcobaleno"
"Umbrella_09949","&#xE;2\0&#x4;ā초ombrello ciliegie"
"Umbrella_09960","&#xE;2\0&#x4;ā초ombrello verde"
"Umbrella_06904","&#xE;2\0&#x4;ā촅parasole gioioso"
"Umbrella_06905","&#xE;2\0&#x4;ā초ombrello fiocco di neve"
"Umbrella_06906","&#xE;2\0&#x4;ā초ombrello ortensia"
"Umbrella_06840","&#xE;2\0&#x4;ā초ombrello foglia"
"Umbrella_06907","&#xE;2\0&#x4;ā초ombrello fragola"
"Umbrella_12133","&#xE;2\0&#x4;ā촅parasole bambolina viola"
"Umbrella_06908","&#xE;2\0&#x4;ā초ombrello kiwi"
"Umbrella_12134","&#xE;2\0&#x4;ā촅parasole bambolina blu"
"Umbrella_06909","&#xE;2\0&#x4;ā초ombrello anguria"
"Umbrella_12135","&#xE;2\0&#x4;ā촅parasole bambolina bianco"
"Umbrella_12136","&#xE;2\0&#x4;ā초ombrello verde chic"
"Umbrella_07164","&#xE;2\0&#x4;ā초ombrello rosa"
"Umbrella_12137","&#xE;2\0&#x4;ā초ombrello nero chic"
"Umbrella_06923","&#xE;2\0&#x4;ā초ombrello mimetico"
"Umbrella_07165","&#xE;2\0&#x4;ā초ombrello di plastica"
"Umbrella_12138","&#xE;2\0&#x4;ā초ombrello rosso chic"
"Umbrella_06924","&#xE;2\0&#x4;ā초ombrello fantasma"
"Umbrella_07166","&#xE;2\0&#x4;ā초ombrello bicolore"
"Umbrella_06925","&#xE;2\0&#x4;ā초ombrello rana"
"Umbrella_07167","&#xE;2\0&#x4;ā초ombrello orso"
"Umbrella_06926","&#xE;2\0&#x4;ā초ombrello caramella"
"Umbrella_07169","&#xE;2\0&#x4;ā초ombrello foglia d'acero"
"Umbrella_07180","&#xE;2\0&#x4;ā초ombrello spicchi"
"Umbrella_09950","&#xE;2\0&#x4;ā초ombrello pera"
"Umbrella_07181","&#xE;2\0&#x4;ā촅parasole petalo"
"Umbrella_09951","&#xE;2\0&#x4;ā초ombrello melone"
"Umbrella_07182","&#xE;2\0&#x4;ā초ombrello rotto"
"Umbrella_09952","&#xE;2\0&#x4;ā초ombrello menta"
"Umbrella_07183","&#xE;2\0&#x4;ā초ombrello viola chic"
"Umbrella_09953","&#xE;2\0&#x4;ā초ombrello picnic"
"Umbrella_09954","&#xE;2\0&#x4;ā초ombrello limone"
"Umbrella_09955","&#xE;2\0&#x4;ā촅parasole bolle giallo"
"Umbrella_09956","&#xE;2\0&#x4;ā촅parasole bolle blu"
"Umbrella_05861","&#xE;2\0&#x4;ā촅parasole rosso"
"Umbrella_06910","&#xE;2\0&#x4;ā초ombrello ananas"
"Umbrella_09957","&#xE;2\0&#x4;ā초ombrello da mare"
"Umbrella_06911","&#xE;2\0&#x4;ā초ombrello uva"
"Umbrella_09958","&#xE;2\0&#x4;ā초ombrello rosso"
"Umbrella_06912","&#xE;2\0&#x4;ā초ombrello arancia"
"Umbrella_09959","&#xE;2\0&#x4;ā초ombrello blu"
"Umbrella_06913","&#xE;2\0&#x4;ā초ombrello gocce di pioggia"
"Umbrella_06914","&#xE;2\0&#x4;ā초ombrello fiorellini"
"Umbrella_06915","&#xE;2\0&#x4;ā초ombrello ricami nero"
"Umbrella_06916","&#xE;2\0&#x4;ā초ombrello a righe"
"Umbrella_06917","&#xE;2\0&#x4;ā초ombrello tartan"
"Umbrella_07170","&#xE;2\0&#x4;ā초ombrello panda"
"Umbrella_08767","&#xE;2\0&#x4;ā초ombrello coccinella"
"Umbrella_06918","&#xE;2\0&#x4;ā초ombrello plastica decorato"
"Umbrella_07171","&#xE;2\0&#x4;ā촅parasole dinastia"
"Umbrella_08768","&#xE;2\0&#x4;ā초ombrello pesci"
"Umbrella_06919","&#xE;2\0&#x4;ā초ombrello tetro"
"Umbrella_07172","&#xE;2\0&#x4;ā초ombrello con logo"
"Umbrella_09560","&#xE;2\0&#x4;ā초ombrello DAL"
"Umbrella_07173","&#xE;2\0&#x4;ā초ombrello ragnatela"
"Umbrella_09561","&#xE;2\0&#x4;ā초ombrello Nook Inc."
