"label","text"
"504","&#xE;2\0&#x4;̂촇maschera da giullare"
"473","&#xE;2\0&#x4;̂촇montatura rotonda fumé"
"505","&#xE;2\0&#x4;̂촇barba rifinita"
"1148","&#xE;2\0&#x4;ā촅copriocchi Nook Inc."
"315","&#xE;2\0&#x4;̂촇montatura con lenti rotte"
"474","&#xE;2\0&#x4;̂촇montatura a farfalla"
"630","&#xE;2\0&#x4;ā촅naso da cane"
"856","&#xE;2\0&#x4;̂촇gomma con palloncino"
"397","&#xE;2\0&#x4;ā촅naso da gatto"
"475","&#xE;2\0&#x4;̂촇montatura tondeggiante"
"857","&#xE;2\0&#x4;̂촇montatura a fiori"
"508","&#xE;2\0&#x4;̂촇foglia"
"286","&#xE;2\0&#x4;̂촇montatura con lenti spesse"
"509","&#xE;2\0&#x4;̂촇montatura con strass"
"904","&#xE;2\0&#x4;̂촇resto di cibo"
"380","&#xE;2\0&#x4;̂촇benda da pirata"
"1055","&#xE;2\0&#x4;ā촅ciuccio"
"257","&#xE;2\0&#x4;̂촇montatura rotonda"
"381","&#xE;2\0&#x4;̂촇montatura sportiva"
"494","&#xE;2\0&#x4;̂촇mascherina fucsia"
"258","&#xE;2\0&#x4;̂촇montatura squadrata"
"382","&#xE;2\0&#x4;̂촇montatura a goccia"
"259","&#xE;2\0&#x4;̂촇montatura a cuori"
"383","&#xE;2\0&#x4;̂촇montatura tartarugata"
"415","&#xE;2\0&#x4;̂촇montatura da compleanno"
"496","&#xE;2\0&#x4;̂촇montatura di legno"
"921","&#xE;2\0&#x4;ā촅specchio ortodontico"
"1182","&#xE;2\0&#x4;ā촅copriocchi DAL"
"384","&#xE;2\0&#x4;̂촇montatura piccola"
"497","&#xE;2\0&#x4;̂촇mascherina da incognito"
"922","&#xE;2\0&#x4;̂촇mascherina di ecopelle"
"1137","&#xE;2\0&#x4;̂촇montatura da sole Bice"
"1183","&#xE;2\0&#x4;̂촇montatura da sole DAL"
"385","&#xE;2\0&#x4;ā촅monocolo"
"417","&#xE;2\0&#x4;̂촇maschera idratante"
"463","&#xE;2\0&#x4;̂촇montatura a mezzaluna"
"498","&#xE;2\0&#x4;ā촅baffo arricciato"
"386","&#xE;2\0&#x4;ā촅paio di occhiali 3D"
"418","&#xE;2\0&#x4;̂촇montatura simpatica"
"387","&#xE;2\0&#x4;̂촇montatura a tapparella"
"466","&#xE;2\0&#x4;ā촅naso da coniglio"
"510","&#xE;2\0&#x4;̂촇maschera nera"
"277","&#xE;2\0&#x4;̂촇montatura a doppio ponte"
"433","&#xE;2\0&#x4;ā촅visore da ciberspazio"
"511","&#xE;2\0&#x4;̂촇montatura steampunk"
"358","&#xE;2\0&#x4;̂촇mascherina per dormire"
"899","&#xE;2\0&#x4;̂촇goccia di moccio"
"819","&#xE;2\0&#x4;̂촇maschera calavera dolce"
"865","&#xE;2\0&#x4;̂촇montatura a cannuccia"
"484","&#xE;2\0&#x4;̂촇montatura pixellata"
"485","&#xE;2\0&#x4;ā촅naso da maialino"
"260","&#xE;2\0&#x4;̂촇montatura a mezzo cerchio"
"405","&#xE;2\0&#x4;̂촇maschera al cetriolo"
"261","&#xE;2\0&#x4;̂촇montatura ottagonale"
"487","&#xE;2\0&#x4;̂촇maschera antigas"
"184","&#xE;2\0&#x4;ā촅becco"
"262","&#xE;2\0&#x4;̂촇montatura a stelle"
"375","&#xE;2\0&#x4;̂촇mascherina medica"
"407","&#xE;2\0&#x4;ā촅naso finto"
"185","&#xE;2\0&#x4;ā촅baffo a manubrio"
"263","&#xE;2\0&#x4;̂촇montatura con lenti scure"
"376","&#xE;2\0&#x4;̂촇benda postoperatoria"
"408","&#xE;2\0&#x4;̂촇montatura carnevalesca"
"489","&#xE;2\0&#x4;ā촅riso appiccicoso"
"264","&#xE;2\0&#x4;̂촇montatura triangolare"
"377","&#xE;2\0&#x4;̂촇maschera da sci"
"378","&#xE;2\0&#x4;ā촅paio di occhialini da nuoto"
"379","&#xE;2\0&#x4;̂촇montatura rétro"
"614","&#xE;2\0&#x4;ā촅visore"
"502","&#xE;2\0&#x4;ā촅pizzetto"
"615","&#xE;2\0&#x4;ā촅visore notturno"
"503","&#xE;2\0&#x4;ā촅set di cerotti"
