"label","text"
"00021","&#xE;2\0&#x4;ā초esterno chalet rosso"
"00151","&#xE;2\0&#x4;ā초esterno in pietra grigio"
"00022","&#xE;2\0&#x4;ā초esterno chalet blu chiaro"
"00152","&#xE;2\0&#x4;ā초esterno di stucco beige"
"00010","&#xE;2\0&#x4;ā초esterno in pietra"
"00023","&#xE;2\0&#x4;ā초esterno chalet giallo"
"00153","&#xE;2\0&#x4;ā초esterno di stucco grigio"
"00154","&#xE;2\0&#x4;ā초esterno di stucco rosso"
"00142","&#xE;2\0&#x4;ā초esterno chalet arancione"
"00155","&#xE;2\0&#x4;ā초esterno di stucco blu"
"00000","&#xE;2\0&#x4;ā초esterno comune"
"00143","&#xE;2\0&#x4;ā초esterno chalet crema"
"00156","&#xE;2\0&#x4;ā초esterno di stucco giallo"
"00144","&#xE;2\0&#x4;ā초esterno chalet nero"
"00157","&#xE;2\0&#x4;ā초esterno di stucco rosa"
"00145","&#xE;2\0&#x4;ā초esterno in pietra chic"
"00158","&#xE;2\0&#x4;ā초esterno di stucco nero"
"00146","&#xE;2\0&#x4;ā초esterno in pietra marrone"
"00159","&#xE;2\0&#x4;ā초esterno comune grigio"
"00147","&#xE;2\0&#x4;ā초esterno in pietra rosso"
"00005","&#xE;2\0&#x4;ā초esterno comune rosso"
"00148","&#xE;2\0&#x4;ā초esterno in pietra arancione"
"00006","&#xE;2\0&#x4;ā초esterno comune blu"
"00019","&#xE;2\0&#x4;ā초esterno di stucco bianco"
"00149","&#xE;2\0&#x4;ā초esterno in pietra blu"
"00160","&#xE;2\0&#x4;ā초esterno comune giallo"
"00009","&#xE;2\0&#x4;ā초esterno chalet"
"00161","&#xE;2\0&#x4;ā초esterno comune rosa"
"00162","&#xE;2\0&#x4;ā초esterno comune cremisi"
"00020","&#xE;2\0&#x4;ā초esterno chalet marrone"
"00150","&#xE;2\0&#x4;ā초esterno in pietra verde"
"00163","&#xE;2\0&#x4;ā초esterno comune nero"
