"label","text"
"00076","&#xE;2\0&#x4;̂촇porta comune rossa"
"00181","&#xE;2\0&#x4;̂촇porta cerchio turchese"
"00225","&#xE;2\0&#x4;̂촇porta con finestra grigia"
"00077","&#xE;2\0&#x4;̂촇porta comune blu"
"00182","&#xE;2\0&#x4;̂촇porta cerchio beige"
"00226","&#xE;2\0&#x4;̂촇porta con finestra beige"
"00020","&#xE;2\0&#x4;̂촇porta imperiale"
"00078","&#xE;2\0&#x4;̂촇porta comune verde"
"00183","&#xE;2\0&#x4;̂촇porta cerchio bianca"
"00227","&#xE;2\0&#x4;̂촇porta con finestra bianca"
"00021","&#xE;2\0&#x4;̂촇porta imperiale"
"00079","&#xE;2\0&#x4;̂촇porta comune gialla"
"00184","&#xE;2\0&#x4;̂촇porta zen bianca"
"00228","&#xE;2\0&#x4;̂촇porta con finestra d'acero"
"00022","&#xE;2\0&#x4;̂촇porta semplice bianca"
"00185","&#xE;2\0&#x4;̂촇porta zen bianca"
"00229","&#xE;2\0&#x4;̂촇porta con finestra rossa"
"00290","&#xE;2\0&#x4;̂촇porta con grata rossa"
"00023","&#xE;2\0&#x4;̂촇porta semplice bianca"
"00186","&#xE;2\0&#x4;̂촇porta grezza bianca"
"00291","&#xE;2\0&#x4;̂촇porta con grata viola"
"00187","&#xE;2\0&#x4;̂촇porta grezza d'acero"
"00292","&#xE;2\0&#x4;̂촇porta con grata viola"
"00188","&#xE;2\0&#x4;̂촇porta grezza nera"
"00026","&#xE;2\0&#x4;̂촇porta elegante bianca"
"00189","&#xE;2\0&#x4;̂촇porta grezza rossa"
"00027","&#xE;2\0&#x4;̂촇porta elegante bianca"
"00132","&#xE;2\0&#x4;̂촇porta semplice beige"
"00028","&#xE;2\0&#x4;̂촇porta cerchio"
"00133","&#xE;2\0&#x4;̂촇porta semplice grigia"
"00029","&#xE;2\0&#x4;̂촇porta cerchio"
"00090","&#xE;2\0&#x4;̂촇porta rinforzata rossa"
"00134","&#xE;2\0&#x4;̂촇porta semplice blu"
"00091","&#xE;2\0&#x4;̂촇porta rinforzata blu"
"00135","&#xE;2\0&#x4;̂촇porta semplice marrone"
"00240","&#xE;2\0&#x4;̂촇porta di metallo grigia"
"00092","&#xE;2\0&#x4;̂촇porta rinforzata verde"
"00136","&#xE;2\0&#x4;̂촇porta semplice gialla"
"00241","&#xE;2\0&#x4;̂촇porta di metallo bianca"
"00093","&#xE;2\0&#x4;̂촇porta rinforzata rosa"
"00137","&#xE;2\0&#x4;̂촇porta semplice verde scuro"
"00242","&#xE;2\0&#x4;̂촇porta di metallo rossa"
"00094","&#xE;2\0&#x4;̂촇porta rinforzata marrone"
"00138","&#xE;2\0&#x4;̂촇porta semplice viola"
"00243","&#xE;2\0&#x4;̂촇porta di metallo blu"
"00095","&#xE;2\0&#x4;̂촇porta rinforzata viola"
"00139","&#xE;2\0&#x4;̂촇porta semplice beige"
"00244","&#xE;2\0&#x4;̂촇porta di metallo gialla"
"00096","&#xE;2\0&#x4;̂촇porta rinforzata bianca"
"00245","&#xE;2\0&#x4;̂촇porta di metallo verde"
"00097","&#xE;2\0&#x4;̂촇porta rinforzata rossa"
"00246","&#xE;2\0&#x4;̂촇porta di metallo rosa"
"00040","&#xE;2\0&#x4;̂촇porta con grata d'acero"
"00098","&#xE;2\0&#x4;̂촇porta rinforzata blu"
"00247","&#xE;2\0&#x4;̂촇porta di metallo grigia"
"00041","&#xE;2\0&#x4;̂촇porta con grata verde"
"00099","&#xE;2\0&#x4;̂촇porta rinforzata verde"
"00248","&#xE;2\0&#x4;̂촇porta di metallo bianca"
"00042","&#xE;2\0&#x4;̂촇porta con grata celeste"
"00249","&#xE;2\0&#x4;̂촇porta di legno d'acero"
"00043","&#xE;2\0&#x4;̂촇porta con grata rosa"
"00044","&#xE;2\0&#x4;̂촇porta con grata bianca"
"00045","&#xE;2\0&#x4;̂촇porta con grata d'acero"
"00150","&#xE;2\0&#x4;̂촇porta zen laccata"
"00046","&#xE;2\0&#x4;̂촇porta con grata verde"
"00151","&#xE;2\0&#x4;̂촇porta zen gialla"
"00047","&#xE;2\0&#x4;̂촇porta con grata turchese"
"00152","&#xE;2\0&#x4;̂촇porta zen marrone"
"00048","&#xE;2\0&#x4;̂촇porta con grata rosa"
"00153","&#xE;2\0&#x4;̂촇porta zen rossa"
"00049","&#xE;2\0&#x4;̂촇porta con grata bianca"
"00154","&#xE;2\0&#x4;̂촇porta zen nera"
"00155","&#xE;2\0&#x4;̂촇porta zen laccata"
"00260","&#xE;2\0&#x4;̂촇porta di legno grigia"
"00156","&#xE;2\0&#x4;̂촇porta graticcio marr. scuro"
"00261","&#xE;2\0&#x4;̂촇porta di legno beige"
"00157","&#xE;2\0&#x4;̂촇porta graticcio rossa"
"00262","&#xE;2\0&#x4;̂촇porta di legno bianca"
"00100","&#xE;2\0&#x4;̂촇porta rinforzata rosa"
"00158","&#xE;2\0&#x4;̂촇porta graticcio"
"00263","&#xE;2\0&#x4;̂촇porta comune mela"
"00101","&#xE;2\0&#x4;̂촇porta rinforzata marrone"
"00159","&#xE;2\0&#x4;̂촇porta graticcio grigia"
"00264","&#xE;2\0&#x4;̂촇porta comune mela"
"00102","&#xE;2\0&#x4;̂촇porta rinforzata viola"
"00265","&#xE;2\0&#x4;̂촇porta comune viola"
"00103","&#xE;2\0&#x4;̂촇porta rinforzata bianca"
"00266","&#xE;2\0&#x4;̂촇porta comune viola"
"00060","&#xE;2\0&#x4;̂촇porta con grata grigia"
"00267","&#xE;2\0&#x4;̂촇porta elegante gialla"
"00061","&#xE;2\0&#x4;̂촇porta con grata grigia"
"00210","&#xE;2\0&#x4;̂촇porta imperiale verde"
"00268","&#xE;2\0&#x4;̂촇porta elegante gialla"
"00062","&#xE;2\0&#x4;̂촇porta vetri verticali d'acero"
"00211","&#xE;2\0&#x4;̂촇porta imperiale rossoverde"
"00269","&#xE;2\0&#x4;̂촇porta cerchio rosa"
"00063","&#xE;2\0&#x4;̂촇porta vetri verticali verde"
"00212","&#xE;2\0&#x4;̂촇porta imperiale bianca"
"00064","&#xE;2\0&#x4;̂촇porta vetri verticali blu"
"00213","&#xE;2\0&#x4;̂촇porta imperiale nera"
"00065","&#xE;2\0&#x4;̂촇porta vetri verticali gialla"
"00170","&#xE;2\0&#x4;̂촇porta cerchio verde"
"00066","&#xE;2\0&#x4;̂촇porta vetri verticali rossa"
"00171","&#xE;2\0&#x4;̂촇porta cerchio gialla"
"00067","&#xE;2\0&#x4;̂촇porta vetri verticali bianca"
"00172","&#xE;2\0&#x4;̂촇porta cerchio viola"
"00010","&#xE;2\0&#x4;̂촇porta comune"
"00068","&#xE;2\0&#x4;̂촇porta vetri verticali nera"
"00173","&#xE;2\0&#x4;̂촇porta cerchio blu"
"00069","&#xE;2\0&#x4;̂촇porta vetri verticali d'acero"
"00174","&#xE;2\0&#x4;̂촇porta cerchio celeste"
"00175","&#xE;2\0&#x4;̂촇porta cerchio beige"
"00280","&#xE;2\0&#x4;̂촇porta con finestra viola"
"00176","&#xE;2\0&#x4;̂촇porta cerchio bianca"
"00281","&#xE;2\0&#x4;̂촇porta di legno rosa"
"00014","&#xE;2\0&#x4;̂촇porta zen"
"00177","&#xE;2\0&#x4;̂촇porta cerchio verde"
"00282","&#xE;2\0&#x4;̂촇porta di legno rosa"
"00015","&#xE;2\0&#x4;̂촇porta zen"
"00178","&#xE;2\0&#x4;̂촇porta cerchio gialla"
"00283","&#xE;2\0&#x4;̂촇porta di legno viola"
"00016","&#xE;2\0&#x4;̂촇porta con finestra"
"00179","&#xE;2\0&#x4;̂촇porta cerchio viola"
"00284","&#xE;2\0&#x4;̂촇porta di legno viola"
"00017","&#xE;2\0&#x4;̂촇porta con finestra"
"00285","&#xE;2\0&#x4;̂촇porta grezza viola chiaro"
"00018","&#xE;2\0&#x4;̂촇porta con grata"
"00286","&#xE;2\0&#x4;̂촇porta grezza viola chiaro"
"00019","&#xE;2\0&#x4;̂촇porta con grata"
"00080","&#xE;2\0&#x4;̂촇porta comune grigia"
"00287","&#xE;2\0&#x4;̂촇porta grezza verde"
"00081","&#xE;2\0&#x4;̂촇porta comune bianca"
"00230","&#xE;2\0&#x4;̂촇porta con finestra verde"
"00288","&#xE;2\0&#x4;̂촇porta grezza verde"
"00082","&#xE;2\0&#x4;̂촇porta comune nera"
"00231","&#xE;2\0&#x4;̂촇porta con finestra blu"
"00289","&#xE;2\0&#x4;̂촇porta con grata rossa"
"00083","&#xE;2\0&#x4;̂촇porta comune rossa"
"00232","&#xE;2\0&#x4;̂촇porta con finestra grigia"
"00084","&#xE;2\0&#x4;̂촇porta comune blu"
"00233","&#xE;2\0&#x4;̂촇porta con finestra beige"
"00085","&#xE;2\0&#x4;̂촇porta comune verde"
"00190","&#xE;2\0&#x4;̂촇porta grezza azzurra"
"00234","&#xE;2\0&#x4;̂촇porta con finestra bianca"
"00086","&#xE;2\0&#x4;̂촇porta comune gialla"
"00191","&#xE;2\0&#x4;̂촇porta grezza verde chiaro"
"00235","&#xE;2\0&#x4;̂촇porta di metallo rossa"
"00087","&#xE;2\0&#x4;̂촇porta comune grigia"
"00192","&#xE;2\0&#x4;̂촇porta grezza rosa"
"00236","&#xE;2\0&#x4;̂촇porta di metallo blu"
"00030","&#xE;2\0&#x4;̂촇porta vetri verticali"
"00088","&#xE;2\0&#x4;̂촇porta comune bianca"
"00193","&#xE;2\0&#x4;̂촇porta grezza bianca"
"00237","&#xE;2\0&#x4;̂촇porta di metallo gialla"
"00031","&#xE;2\0&#x4;̂촇porta vetri verticali"
"00089","&#xE;2\0&#x4;̂촇porta comune nera"
"00194","&#xE;2\0&#x4;̂촇porta grezza d'acero"
"00238","&#xE;2\0&#x4;̂촇porta di metallo verde"
"00032","&#xE;2\0&#x4;̂촇porta graticcio marrone"
"00195","&#xE;2\0&#x4;̂촇porta grezza nera"
