"label","text"
"Ankiro","&#xE;2\0&#x4;ā초anchilosauro"
"FootPrint","&#xE;2\0&#x4;Ђ초orma dinosauro"
"FirstMammal","&#xE;2\0&#x4;ā촅juramaia"
"Futaba","&#xE;2\0&#x4;ā촅plesiosauro"
"Iguanodon","&#xE;2\0&#x4;ā초iguanodonte"
"Dimetro","&#xE;2\0&#x4;ā촅dimetrodonte"
"Brontotherium","&#xE;2\0&#x4;ā촅brontoterio"
"FirstAmphibian","&#xE;2\0&#x4;ā초eustenottero"
"Shark","&#xE;2\0&#x4;̂촇mandibola di elicoprione"
"Smilodon","&#xE;2\0&#x4;ȁ촆smilodonte"
"Megaloceros","&#xE;2\0&#x4;ā촅megalocero"
"Diplodocus","&#xE;2\0&#x4;ā촅diplodoco"
"Tricera","&#xE;2\0&#x4;ā촅triceratopo"
"Droop","&#xE;2\0&#x4;ā촅coprolito"
"Archeopteryx","&#xE;2\0&#x4;ā초archaeopteryx"
"FirstFish","&#xE;2\0&#x4;̂촇myllokunmingia"
"Trex","&#xE;2\0&#x4;ā촅tirannosauro"
"Archelon","&#xE;2\0&#x4;ā초archelone"
"Ophthalmosaurus","&#xE;2\0&#x4;ā초oftalmosauro"
"Spino","&#xE;2\0&#x4;ȁ촆spinosauro"
"Pterano","&#xE;2\0&#x4;ȁ촆pteranodonte"
"Ammonite","&#xE;2\0&#x4;Ђ초ammonite"
"Amber","&#xE;2\0&#x4;Ђ초ambra"
"Stego","&#xE;2\0&#x4;ȁ촆stegosauro"
"Quetzalcoatlus","&#xE;2\0&#x4;ā촅quetzalcoatlus"
"FirstFourLegs","&#xE;2\0&#x4;ā초acantostega"
"Trilobite","&#xE;2\0&#x4;̂촇trilobite"
"Dunkleosteus","&#xE;2\0&#x4;ā촅dunkleosteus"
"Parasauro","&#xE;2\0&#x4;ā촅parasauro"
"Deinonychus","&#xE;2\0&#x4;ā촅deinonico"
"Pachy","&#xE;2\0&#x4;ā촅pachicefalosauro"
"Mammoth","&#xE;2\0&#x4;ā촅mammut"
"Brachiosaurus","&#xE;2\0&#x4;ā촅brachiosauro"
"Anomalocaris","&#xE;2\0&#x4;ā초anomalocaride"
"Australopithecus","&#xE;2\0&#x4;ā초australopiteco"
