"label","text"
"Money_02138","&#xE;2\0&#x4;ā촅sacco da 25.000 s"
"Money_02199","&#xE;2\0&#x4;ā촅sacco da 86.000 s"
"Money_02139","&#xE;2\0&#x4;ā촅sacco da 26.000 s"
"Money_02180","&#xE;2\0&#x4;ā촅sacco da 67.000 s"
"Money_02120","&#xE;2\0&#x4;ā촅sacco da 7000 s"
"Money_02181","&#xE;2\0&#x4;ā촅sacco da 68.000 s"
"Money_02121","&#xE;2\0&#x4;ā촅sacco da 8000 s"
"Money_02182","&#xE;2\0&#x4;ā촅sacco da 69.000 s"
"Money_02122","&#xE;2\0&#x4;ā촅sacco da 9000 s"
"Money_02183","&#xE;2\0&#x4;ā촅sacco da 70.000 s"
"Money_02200","&#xE;2\0&#x4;ā촅sacco da 87.000 s"
"Money_02123","&#xE;2\0&#x4;ā촅sacco da 10.000 s"
"Money_02184","&#xE;2\0&#x4;ā촅sacco da 71.000 s"
"Money_02201","&#xE;2\0&#x4;ā촅sacco da 88.000 s"
"Money_02124","&#xE;2\0&#x4;ā촅sacco da 11.000 s"
"Money_02185","&#xE;2\0&#x4;ā촅sacco da 72.000 s"
"Money_02202","&#xE;2\0&#x4;ā촅sacco da 89.000 s"
"Money_02125","&#xE;2\0&#x4;ā촅sacco da 12.000 s"
"Money_02186","&#xE;2\0&#x4;ā촅sacco da 73.000 s"
"Money_02203","&#xE;2\0&#x4;ā촅sacco da 90.000 s"
"Money_02126","&#xE;2\0&#x4;ā촅sacco da 13.000 s"
"Money_02187","&#xE;2\0&#x4;ā촅sacco da 74.000 s"
"Money_02204","&#xE;2\0&#x4;ā촅sacco da 91.000 s"
"Money_02127","&#xE;2\0&#x4;ā촅sacco da 14.000 s"
"Money_02188","&#xE;2\0&#x4;ā촅sacco da 75.000 s"
"Money_02205","&#xE;2\0&#x4;ā촅sacco da 92.000 s"
"Money_02128","&#xE;2\0&#x4;ā촅sacco da 15.000 s"
"Money_02189","&#xE;2\0&#x4;ā촅sacco da 76.000 s"
"Money_02206","&#xE;2\0&#x4;ā촅sacco da 93.000 s"
"Money_02129","&#xE;2\0&#x4;ā촅sacco da 16.000 s"
"Money_02170","&#xE;2\0&#x4;ā촅sacco da 57.000 s"
"Money_02207","&#xE;2\0&#x4;ā촅sacco da 94.000 s"
"Money_02110","&#xE;2\0&#x4;̂촇moneta da 600 s"
"Money_02171","&#xE;2\0&#x4;ā촅sacco da 58.000 s"
"Money_02208","&#xE;2\0&#x4;ā촅sacco da 95.000 s"
"Money_02111","&#xE;2\0&#x4;̂촇moneta da 700 s"
