"label","text"
"076","&#xE;2\0&#x4;̂촇maglietta sportiva"
"225","&#xE;2\0&#x4;ā촅cappotto pesante"
"330","&#xE;2\0&#x4;ā촅cappotto poncho"
"388","&#xE;2\0&#x4;ā촅cappotto maculato"
"493","&#xE;2\0&#x4;ā촅maglione a poncho"
"077","&#xE;2\0&#x4;̂촇canotta"
"078","&#xE;2\0&#x4;̂촇giacca da umorista"
"1160","&#xE;2\0&#x4;ā촅cappotto e sciarpa imbottita"
"495","&#xE;2\0&#x4;̂촇tunica a canottiera"
"021","&#xE;2\0&#x4;̂촇giacca college"
"079","&#xE;2\0&#x4;̂촇giacca da motociclista"
"1056","&#xE;2\0&#x4;ā촅maglione di mamma"
"228","&#xE;2\0&#x4;̂촇camicia guayabera"
"022","&#xE;2\0&#x4;̂촇maglietta palla 3"
"1057","&#xE;2\0&#x4;ā촅grembiule di mamma"
"229","&#xE;2\0&#x4;ā촅caban"
"290","&#xE;2\0&#x4;ā촅cardigan pied de poule"
"023","&#xE;2\0&#x4;̂촇maglietta palla 2"
"1058","&#xE;2\0&#x4;ā촅maglione semplice"
"440","&#xE;2\0&#x4;̂촇canotta con lustrini"
"901","&#xE;2\0&#x4;Ђ초uniforme da staff"
"292","&#xE;2\0&#x4;̂촇maglietta con taschino"
"025","&#xE;2\0&#x4;̂촇canotta a strati"
"1165","&#xE;2\0&#x4;̂촇maglia nº 2"
"130","&#xE;2\0&#x4;̂촇camicia bicolore"
"337","&#xE;2\0&#x4;ā촅costume da vampiro"
"903","&#xE;2\0&#x4;̂촇giacca cerata"
"026","&#xE;2\0&#x4;̂촇giacca di seta"
"1166","&#xE;2\0&#x4;̂촇maglia nº 3"
"131","&#xE;2\0&#x4;̂촇maglietta palla 1"
"443","&#xE;2\0&#x4;ā촅trench in ecopelle"
"027","&#xE;2\0&#x4;̂촇maglia raglan"
"1167","&#xE;2\0&#x4;̂촇maglia nº 4"
"132","&#xE;2\0&#x4;̂촇maglietta palla 4"
"444","&#xE;2\0&#x4;ā촅maglione con renne"
"1005","&#xE;2\0&#x4;̂촇maglietta MVP"
"1168","&#xE;2\0&#x4;̂촇maglietta konnichiwa"
"133","&#xE;2\0&#x4;̂촇maglietta palla 5"
"445","&#xE;2\0&#x4;̂촇camicia legata davanti"
"090","&#xE;2\0&#x4;̂촇giubba da moschettiere"
"1006","&#xE;2\0&#x4;̂촇maglia nº 1"
"1169","&#xE;2\0&#x4;̂촇maglietta bonjour"
"134","&#xE;2\0&#x4;̂촇maglietta palla 6"
"700","&#xE;2\0&#x4;̂촇maglia festiva"
"091","&#xE;2\0&#x4;̂촇camicia aloha con ananas"
"135","&#xE;2\0&#x4;̂촇maglietta palla 7"
"298","&#xE;2\0&#x4;ā촅maglione attillato"
"447","&#xE;2\0&#x4;ā촅cappotto classico"
"092","&#xE;2\0&#x4;̂촇canotta merlettata"
"136","&#xE;2\0&#x4;̂촇maglietta palla 8"
"241","&#xE;2\0&#x4;̂촇maglia a strati"
"448","&#xE;2\0&#x4;ā촅maglione variopinto"
