"label","text"
"RoomWall_04900","&#xE;2\0&#x4;Ȃ촄Rot-Pünktchentapete"
"RoomWall_04902","&#xE;2\0&#x4;Ȃ촄Lila-Pünktchentapete"
"RoomWall_04903","&#xE;2\0&#x4;Ȃ촄Grün-Blümchentapete"
"RoomWall_04860","&#xE;2\0&#x4;Ȃ촄Dunkel-Mischholzwand"
"RoomWall_04904","&#xE;2\0&#x4;Ȃ촄Buntholzwand"
"RoomWall_04861","&#xE;2\0&#x4;Ȃ촄Wandverkleidung"
"RoomWall_04905","&#xE;2\0&#x4;Ȃ촄Herbstlaubtapete"
"RoomWall_04862","&#xE;2\0&#x4;Ȃ촄Mosaikfliesenwand"
"RoomWall_04906","&#xE;2\0&#x4;Ȃ촄Rosentapete"
"RoomWall_11176","&#xE;2\0&#x4;Ȃ촄Schick-Teezimmerwand"
"RoomWall_04863","&#xE;2\0&#x4;Ȃ촄Shoji-Wand"
"RoomWall_04907","&#xE;2\0&#x4;Ȃ촄Lilarosentapete"
"RoomWall_07215","&#xE;2\0&#x4;Ȃ촄Weiß-Niedlichwand"
"RoomWall_11177","&#xE;2\0&#x4;Ȃ촄Relax-Teezimmerwand"
"RoomWall_04864","&#xE;2\0&#x4;Ȃ촄Shoji-Wand (modern)"
"RoomWall_04908","&#xE;2\0&#x4;Ȃ촄Modetapete"
"RoomWall_07216","&#xE;2\0&#x4;Ȃ촄Rot-Niedlichwand"
"RoomWall_11178","&#xE;2\0&#x4;Ȃ촄Modern-Teezimmerwand"
"RoomWall_04865","&#xE;2\0&#x4;Ȃ촄Bienenwabenwand"
"RoomWall_04909","&#xE;2\0&#x4;Ȃ촄Wabenfliesenwand"
"RoomWall_06004","&#xE;2\0&#x4;Ȃ촄Nook-Inc.-Tapete"
"RoomWall_07217","&#xE;2\0&#x4;Ȃ촄Blau-Niedlichwand"
"RoomWall_04866","&#xE;2\0&#x4;Ȃ촄Feudaltapete"
"RoomWall_07218","&#xE;2\0&#x4;Ȃ촄Gelb-Niedlichwand"
"RoomWall_04867","&#xE;2\0&#x4;Ȃ촄Gelb-Textiltapete"
"RoomWall_05456","&#xE;2\0&#x4;Ȃ촄Baumtapete"
"RoomWall_04868","&#xE;2\0&#x4;Ȃ촄Rosa-Textiltapete"
"RoomWall_05457","&#xE;2\0&#x4;Ȃ촄Dschungeltapete"
"RoomWall_04811","&#xE;2\0&#x4;Ȃ촄Blauwand"
"RoomWall_04869","&#xE;2\0&#x4;Ȃ촄Blau-Textiltapete"
"RoomWall_05400","&#xE;2\0&#x4;Ȃ촄Großstadttapete"
"RoomWall_05458","&#xE;2\0&#x4;Ȃ촄Mooswand"
"RoomWall_04812","&#xE;2\0&#x4;Ȃ촄Grünwand"
"RoomWall_04813","&#xE;2\0&#x4;Ȃ촄Bruchsteinwand"
"RoomWall_04814","&#xE;2\0&#x4;Ȃ촄Blaukronenwand"
"RoomWall_04815","&#xE;2\0&#x4;Ȃ촄Schwarzkronenwand"
"RoomWall_04920","&#xE;2\0&#x4;Ȃ촄Weiß-Lochplattenwand"
"RoomWall_04816","&#xE;2\0&#x4;Ȃ촄Rosakronenwand"
"RoomWall_04921","&#xE;2\0&#x4;Ȃ촄Braun-Lochplattenwand"
"RoomWall_05510","&#xE;2\0&#x4;Ȃ촄Raumschifftapete"
"RoomWall_04817","&#xE;2\0&#x4;Ȃ촄Beige-Art-déco-Tapete"
"RoomWall_04922","&#xE;2\0&#x4;Ȃ촄Schwarz-Lochplattenwand"
"RoomWall_04818","&#xE;2\0&#x4;Ȃ촄Rot-Art-déco-Tapete"
"RoomWall_04923","&#xE;2\0&#x4;Ȃ촄Grau-Wellblechwand"
"RoomWall_05512","&#xE;2\0&#x4;Ȃ촄Publikumstapete"
"RoomWall_04819","&#xE;2\0&#x4;Ȃ촄Schiebetürtapete"
"RoomWall_04880","&#xE;2\0&#x4;Ȃ촄Faltertapete"
"RoomWall_04924","&#xE;2\0&#x4;Ȃ촄Pink-Wellblechwand"
"RoomWall_05513","&#xE;2\0&#x4;Ȃ촄Gipfeltapete"
"RoomWall_07127","&#xE;2\0&#x4;Ȃ촄Blaufliesenwand"
"RoomWall_04881","&#xE;2\0&#x4;Ȃ촄Kusstapete"
"RoomWall_04925","&#xE;2\0&#x4;Ȃ촄Blau-Wellblechwand"
"RoomWall_05514","&#xE;2\0&#x4;Ȃ촄Mangroventapete"
"RoomWall_04882","&#xE;2\0&#x4;Ȃ촄Cafétafelwand"
"RoomWall_04926","&#xE;2\0&#x4;Ȃ촄Braun-Wellblechwand"
"RoomWall_04883","&#xE;2\0&#x4;Ȃ촄Tarntapete"
"RoomWall_04927","&#xE;2\0&#x4;Ȃ촄Weißziegeltapete"
"RoomWall_04884","&#xE;2\0&#x4;Ȃ촄Blau-Tarntapete"
"RoomWall_04928","&#xE;2\0&#x4;Ȃ촄Rotziegeltapete"
"RoomWall_04885","&#xE;2\0&#x4;Ȃ촄Lila-Tarntapete"
"RoomWall_04929","&#xE;2\0&#x4;Ȃ촄Schwarzziegeltapete"
"RoomWall_04886","&#xE;2\0&#x4;Ȃ촄Pastell-Puzzletapete"
"RoomWall_11915","&#xE;2\0&#x4;Ȃ촄Nieselregen-Tapete"
"RoomWall_04887","&#xE;2\0&#x4;Ȃ촄Bunt-Puzzletapete"
"RoomWall_05164","&#xE;2\0&#x4;Ȃ촄Waldpilztapete"
"RoomWall_04830","&#xE;2\0&#x4;Ȃ촄Pavillonwand"
"RoomWall_04888","&#xE;2\0&#x4;Ȃ촄Blau-Spieltapete"
"RoomWall_06861","&#xE;2\0&#x4;Ȃ촄Weiß-Dielentapete"
"RoomWall_04831","&#xE;2\0&#x4;Ȃ촄Beige-Blümchentapete"
"RoomWall_04889","&#xE;2\0&#x4;Ȃ촄Rosa-Spieltapete"
"RoomWall_06862","&#xE;2\0&#x4;Ȃ촄Schwarz-Dielentapete"
"RoomWall_04832","&#xE;2\0&#x4;Ȃ촄Wellenfliesenwand"
"RoomWall_06863","&#xE;2\0&#x4;Ȃ촄Oliv-Wüstenfliesenwand"
"RoomWall_04833","&#xE;2\0&#x4;Ȃ촄Bambuswand"
"RoomWall_06864","&#xE;2\0&#x4;Ȃ촄Lila-Wüstenfliesenwand"
"RoomWall_04834","&#xE;2\0&#x4;Ȃ촄Beige-Wüstenfliesenwand"
"RoomWall_06865","&#xE;2\0&#x4;Ȃ촄Gelb-Spieltapete"
"RoomWall_04835","&#xE;2\0&#x4;Ȃ촄Blau-Wüstenfliesenwand"
"RoomWall_04940","&#xE;2\0&#x4;Ȃ촄Blau-U-Bahn-Fliesenwand"
"RoomWall_06866","&#xE;2\0&#x4;Ȃ촄Grün-Spieltapete"
"RoomWall_04836","&#xE;2\0&#x4;Ȃ촄Bambusrollowand"
"RoomWall_04941","&#xE;2\0&#x4;Ȃ촄Weiß-U-Bahn-Fliesenwand"
"RoomWall_04837","&#xE;2\0&#x4;Ȃ촄Klassik-Bücherwand"
"RoomWall_06868","&#xE;2\0&#x4;Ȃ촄Unschuldsrosentapete"
"RoomWall_04838","&#xE;2\0&#x4;Ȃ촄Manga-Bücherwand"
