"label","text"
"DoorDeco_04375","&#xE;2\0&#x4;Ą촃sneeuwvlokkenkrans"
"DoorDeco_05765","&#xE;2\0&#x4;Ą촃chique anemonenkrans"
"DoorDeco_04376","&#xE;2\0&#x4;Ą촃schelpenkrans"
"DoorDeco_05766","&#xE;2\0&#x4;Ą촃donkere-rozenkrans"
"DoorDeco_12517","&#xE;2\0&#x4;Ą촃eierkrans"
"DoorDeco_04377","&#xE;2\0&#x4;Ą촃feestelijke krans"
"DoorDeco_05767","&#xE;2\0&#x4;Ą촃toffe viooltjeskrans"
"DoorDeco_04378","&#xE;2\0&#x4;Ą촃fruitkrans"
"DoorDeco_05768","&#xE;2\0&#x4;Ą촃natuurlijke chrysantenkrans"
"DoorDeco_05769","&#xE;2\0&#x4;Ą촃paarse-hyacintenkrans"
"DoorDeco_04738","&#xE;2\0&#x4;ă촄schedeldeurplaatje"
"DoorDeco_04293","&#xE;2\0&#x4;Ą촃cosmeakrans"
"DoorDeco_04726","&#xE;2\0&#x4;Ą촃paddenstoelenkrans"
"DoorDeco_05436","&#xE;2\0&#x4;Ą촃anemonenkrans"
"DoorDeco_05670","&#xE;2\0&#x4;Ą촃tulpenkrans"
"DoorDeco_05745","&#xE;2\0&#x4;Ą촃fraaie cosmeakrans"
"DoorDeco_04727","&#xE;2\0&#x4;Ą촃twijgenkrans"
"DoorDeco_05437","&#xE;2\0&#x4;Ą촃rozenkrans"
"DoorDeco_05746","&#xE;2\0&#x4;Ą촃toffe anemonenkrans"
"DoorDeco_05747","&#xE;2\0&#x4;Ą촃luxe rozenkrans"
"DoorDeco_05309","&#xE;2\0&#x4;ă촄hartendeurplaatje"
"DoorDeco_05748","&#xE;2\0&#x4;Ą촃opvallende viooltjeskrans"
"DoorDeco_05749","&#xE;2\0&#x4;Ą촃luxe chrysantenkrans"
"DoorDeco_05677","&#xE;2\0&#x4;Ą촃luxe leliekrans"
"DoorDeco_04751","&#xE;2\0&#x4;ă촄bottendeurplaatje"
"DoorDeco_04764","&#xE;2\0&#x4;ă촄visdeurplaatje"
"DoorDeco_05770","&#xE;2\0&#x4;Ą촃donkere-leliekrans"
"DoorDeco_04752","&#xE;2\0&#x4;ă촄ijzeren deurplaatje"
"DoorDeco_05641","&#xE;2\0&#x4;Ą촃leliekrans"
"DoorDeco_05716","&#xE;2\0&#x4;ă촄pootafdrukdeurplaatje"
"DoorDeco_05771","&#xE;2\0&#x4;Ą촃donkere-tulpenkrans"
"DoorDeco_05820","&#xE;2\0&#x4;Ą촃gouden rozenkrans"
"DoorDeco_05717","&#xE;2\0&#x4;ă촄schildwapendeurplaatje"
"DoorDeco_05772","&#xE;2\0&#x4;Ą촃blauwe-rozenkrans"
"DoorDeco_05718","&#xE;2\0&#x4;ă촄deurplaatje"
"DoorDeco_05719","&#xE;2\0&#x4;ă촄fossieldeurplaatje"
"DoorDeco_05310","&#xE;2\0&#x4;ă촄spinnendeurplaatje"
"DoorDeco_05466","&#xE;2\0&#x4;Ą촃viooltjeskrans"
"DoorDeco_05467","&#xE;2\0&#x4;Ą촃chrysantenkrans"
"DoorDeco_05750","&#xE;2\0&#x4;Ą촃toffe hyacintenkrans"
"DoorDeco_05468","&#xE;2\0&#x4;Ą촃hyacintenkrans"
"DoorDeco_05751","&#xE;2\0&#x4;Ą촃fraaie tulpenkrans"
"DoorDeco_05764","&#xE;2\0&#x4;Ą촃chique cosmeakrans"
