"label","text"
"Turnip_02633","&#xE;2\0&#x4;ā촃lot de 20 navets"
"TurnipExpired_02642","&#xE;2\0&#x4;ā촃lot de navets pourris"
"Turnip_02634","&#xE;2\0&#x4;ā촃lot de 30 navets"
"Turnip_02635","&#xE;2\0&#x4;ā촃lot de 40 navets"
"Turnip_02636","&#xE;2\0&#x4;ā촃lot de 50 navets"
"Turnip_02637","&#xE;2\0&#x4;ā촃lot de 60 navets"
"Turnip_02638","&#xE;2\0&#x4;ā촃lot de 70 navets"
"Turnip_02640","&#xE;2\0&#x4;ā촃lot de 90 navets"
"Turnip_02632","&#xE;2\0&#x4;ā촃lot de 10 navets"
"Turnip_02639","&#xE;2\0&#x4;ā촃lot de 80 navets"
"Turnip_02641","&#xE;2\0&#x4;ā촃lot de 100 navets"
