"label","text"
"BridgeItem_05917","&#xE;2\0&#x4;ā촃pont en rondins"
"SlopeItem_05866","&#xE;2\0&#x4;Ȃ촄pente naturelle"
"BridgeItem_05918","&#xE;2\0&#x4;ā촃pont zen rouge"
"SlopeItem_05867","&#xE;2\0&#x4;ā촅escalier en rondins"
"BridgeItem_05919","&#xE;2\0&#x4;ā촃pont en fer"
"SlopeItem_05868","&#xE;2\0&#x4;Ȃ촄pente planches bleues"
"SlopeItem_05869","&#xE;2\0&#x4;ā촅escalier en acier bleu"
"BridgeItem_05912","&#xE;2\0&#x4;ā촃pont de pierre"
"BridgeItem_05913","&#xE;2\0&#x4;ā촃pont suspendu"
"BridgeItem_05914","&#xE;2\0&#x4;ā촃pont en bois"
"SlopeItem_05863","&#xE;2\0&#x4;ā촅escalier en pierre"
"BridgeItem_05915","&#xE;2\0&#x4;ā촃pont en brique"
"SlopeItem_05864","&#xE;2\0&#x4;ā촅escalier en acier rouge"
"SlopeItem_05870","&#xE;2\0&#x4;ā촅escalier en brique"
"BridgeItem_05916","&#xE;2\0&#x4;ā촃pont zen"
"SlopeItem_05865","&#xE;2\0&#x4;Ȃ촄pente planches blanches"
