"label","text"
"Umbrella_07174","&#xE;2\0&#x4;ā촃parapluie champi"
"Umbrella_07175","&#xE;2\0&#x4;ā촃parapluie conte de fées"
"Umbrella_09945","&#xE;2\0&#x4;ā촃parapluie fleur de cerisier"
"Umbrella_07176","&#xE;2\0&#x4;Ȃ촅ombrelle à rubans rose"
"Umbrella_09946","&#xE;2\0&#x4;Ȃ촅ombrelle en dentelle"
"Umbrella_07177","&#xE;2\0&#x4;Ȃ촅ombrelle kabuki"
"Umbrella_09947","&#xE;2\0&#x4;ā촃parapluie pêche"
"Umbrella_07178","&#xE;2\0&#x4;Ȃ촅ombrelle papier"
"Umbrella_09948","&#xE;2\0&#x4;ā촃parapluie pomme"
"Umbrella_07179","&#xE;2\0&#x4;ā촃parapluie arc-en-ciel"
"Umbrella_09949","&#xE;2\0&#x4;ā촃parapluie cerises"
"Umbrella_09960","&#xE;2\0&#x4;ā촃parapluie vert"
"Umbrella_06904","&#xE;2\0&#x4;ā촃parapluie tournesols"
"Umbrella_06905","&#xE;2\0&#x4;ā촃parapluie flocon"
"Umbrella_06906","&#xE;2\0&#x4;ā촃parapluie hortensias"
"Umbrella_06840","&#xE;2\0&#x4;ā촃feuillapluie"
"Umbrella_06907","&#xE;2\0&#x4;ā촃parapluie fraise"
"Umbrella_12133","&#xE;2\0&#x4;Ȃ촅ombrelle à rubans violette"
"Umbrella_06908","&#xE;2\0&#x4;ā촃parapluie kiwi"
"Umbrella_12134","&#xE;2\0&#x4;Ȃ촅ombrelle à rubans bleue"
"Umbrella_06909","&#xE;2\0&#x4;ā촃parapluie pastèque"
"Umbrella_12135","&#xE;2\0&#x4;Ȃ촅ombrelle à rubans blanche"
"Umbrella_12136","&#xE;2\0&#x4;Ȃ촄ombrelle chic verte"
"Umbrella_07164","&#xE;2\0&#x4;ā촃parapluie rose"
"Umbrella_12137","&#xE;2\0&#x4;Ȃ촄ombrelle chic noire"
"Umbrella_06923","&#xE;2\0&#x4;ā촃parapluie camouflage"
"Umbrella_07165","&#xE;2\0&#x4;ā촃parapluie vinyle"
"Umbrella_12138","&#xE;2\0&#x4;Ȃ촄ombrelle chic rouge"
"Umbrella_06924","&#xE;2\0&#x4;ā촃parapluie bonze"
"Umbrella_07166","&#xE;2\0&#x4;ā촃parapluie bicolore"
"Umbrella_06925","&#xE;2\0&#x4;ā촃parapluie grenouille"
"Umbrella_07167","&#xE;2\0&#x4;ā촃parapluie ours"
"Umbrella_06926","&#xE;2\0&#x4;ā촃parapluie vichy fraise"
"Umbrella_07169","&#xE;2\0&#x4;ā촃parapluie feuille d'érable"
"Umbrella_07180","&#xE;2\0&#x4;ā촃parapluie Rome"
"Umbrella_09950","&#xE;2\0&#x4;ā촃parapluie poire"
"Umbrella_07181","&#xE;2\0&#x4;Ȃ촅ombrelle marguerite"
"Umbrella_09951","&#xE;2\0&#x4;ā촃parapluie vichy melon"
"Umbrella_07182","&#xE;2\0&#x4;ā촃parapluie cassé"
"Umbrella_09952","&#xE;2\0&#x4;ā촃parapluie vichy menthe"
"Umbrella_07183","&#xE;2\0&#x4;Ȃ촅ombrelle chic violette"
"Umbrella_09953","&#xE;2\0&#x4;ā촃parapluie vichy cassis"
"Umbrella_09954","&#xE;2\0&#x4;ā촃parapluie vichy citron"
"Umbrella_09955","&#xE;2\0&#x4;ā촃parapluie à pois jaune"
"Umbrella_09956","&#xE;2\0&#x4;ā촃parapluie à pois bleu"
"Umbrella_05861","&#xE;2\0&#x4;ā촃parapluie à pois rouge"
"Umbrella_06910","&#xE;2\0&#x4;ā촃parapluie ananas"
"Umbrella_09957","&#xE;2\0&#x4;ā촃parapluie de plage"
"Umbrella_06911","&#xE;2\0&#x4;ā촃parapluie raisin"
"Umbrella_09958","&#xE;2\0&#x4;ā촃parapluie rouge"
"Umbrella_06912","&#xE;2\0&#x4;ā촃parapluie orange"
"Umbrella_09959","&#xE;2\0&#x4;ā촃parapluie bleu"
"Umbrella_06913","&#xE;2\0&#x4;ā촃parapluie motif pluie"
"Umbrella_06914","&#xE;2\0&#x4;ā촃parapluie imprimé fleurettes"
"Umbrella_06915","&#xE;2\0&#x4;Ȃ촅ombrelle dentelle noire"
"Umbrella_06916","&#xE;2\0&#x4;ā촃parapluie à rayures"
"Umbrella_06917","&#xE;2\0&#x4;ā촃parapluie tartan"
"Umbrella_07170","&#xE;2\0&#x4;ā촃parapluie panda"
"Umbrella_08767","&#xE;2\0&#x4;ā촃parapluie coccinelle"
"Umbrella_06918","&#xE;2\0&#x4;ā촃parapluie vinyle à motifs"
"Umbrella_07171","&#xE;2\0&#x4;Ȃ촅ombrelle magnifique"
"Umbrella_08768","&#xE;2\0&#x4;ā촃parapluie poissons"
"Umbrella_06919","&#xE;2\0&#x4;ā촃parapluie noir"
"Umbrella_07172","&#xE;2\0&#x4;ā촃parapluie à logo"
"Umbrella_09560","&#xE;2\0&#x4;ā촃parapluie Dodo Airlines"
"Umbrella_07173","&#xE;2\0&#x4;ā촃parapluie arachnide"
"Umbrella_09561","&#xE;2\0&#x4;ā촃parapluie Nook Inc."
