"label","text"
"Money_02138","&#xE;2\0&#x4;ā촃sac de 25 000 clochettes"
"Money_02199","&#xE;2\0&#x4;ā촃sac de 86 000 clochettes"
"Money_02139","&#xE;2\0&#x4;ā촃sac de 26 000 clochettes"
"Money_02180","&#xE;2\0&#x4;ā촃sac de 67 000 clochettes"
"Money_02120","&#xE;2\0&#x4;ā촃sac de 7 000 clochettes"
"Money_02181","&#xE;2\0&#x4;ā촃sac de 68 000 clochettes"
"Money_02121","&#xE;2\0&#x4;ā촃sac de 8 000 clochettes"
"Money_02182","&#xE;2\0&#x4;ā촃sac de 69 000 clochettes"
"Money_02122","&#xE;2\0&#x4;ā촃sac de 9 000 clochettes"
"Money_02183","&#xE;2\0&#x4;ā촃sac de 70 000 clochettes"
"Money_02200","&#xE;2\0&#x4;ā촃sac de 87 000 clochettes"
"Money_02123","&#xE;2\0&#x4;ā촃sac de 10 000 clochettes"
"Money_02184","&#xE;2\0&#x4;ā촃sac de 71 000 clochettes"
"Money_02201","&#xE;2\0&#x4;ā촃sac de 88 000 clochettes"
"Money_02124","&#xE;2\0&#x4;ā촃sac de 11 000 clochettes"
"Money_02185","&#xE;2\0&#x4;ā촃sac de 72 000 clochettes"
"Money_02202","&#xE;2\0&#x4;ā촃sac de 89 000 clochettes"
"Money_02125","&#xE;2\0&#x4;ā촃sac de 12 000 clochettes"
"Money_02186","&#xE;2\0&#x4;ā촃sac de 73 000 clochettes"
"Money_02203","&#xE;2\0&#x4;ā촃sac de 90 000 clochettes"
"Money_02126","&#xE;2\0&#x4;ā촃sac de 13 000 clochettes"
"Money_02187","&#xE;2\0&#x4;ā촃sac de 74 000 clochettes"
"Money_02204","&#xE;2\0&#x4;ā촃sac de 91 000 clochettes"
"Money_02127","&#xE;2\0&#x4;ā촃sac de 14 000 clochettes"
"Money_02188","&#xE;2\0&#x4;ā촃sac de 75 000 clochettes"
"Money_02205","&#xE;2\0&#x4;ā촃sac de 92 000 clochettes"
"Money_02128","&#xE;2\0&#x4;ā촃sac de 15 000 clochettes"
"Money_02189","&#xE;2\0&#x4;ā촃sac de 76 000 clochettes"
"Money_02206","&#xE;2\0&#x4;ā촃sac de 93 000 clochettes"
"Money_02129","&#xE;2\0&#x4;ā촃sac de 16 000 clochettes"
"Money_02170","&#xE;2\0&#x4;ā촃sac de 57 000 clochettes"
"Money_02207","&#xE;2\0&#x4;ā촃sac de 94 000 clochettes"
"Money_02110","&#xE;2\0&#x4;Ȃ촄pièce de 600 clochettes"
"Money_02171","&#xE;2\0&#x4;ā촃sac de 58 000 clochettes"
"Money_02208","&#xE;2\0&#x4;ā촃sac de 95 000 clochettes"
"Money_02111","&#xE;2\0&#x4;Ȃ촄pièce de 700 clochettes"
"Money_02172","&#xE;2\0&#x4;ā촃sac de 59 000 clochettes"
"Money_02209","&#xE;2\0&#x4;ā촃sac de 96 000 clochettes"
"Money_02112","&#xE;2\0&#x4;Ȃ촄pièce de 800 clochettes"
"Money_02173","&#xE;2\0&#x4;ā촃sac de 60 000 clochettes"
"Money_02113","&#xE;2\0&#x4;Ȃ촄pièce de 900 clochettes"
"Money_02174","&#xE;2\0&#x4;ā촃sac de 61 000 clochettes"
"Money_02114","&#xE;2\0&#x4;ā촃sac de 1 000 clochettes"
"Money_02175","&#xE;2\0&#x4;ā촃sac de 62 000 clochettes"
"Money_02115","&#xE;2\0&#x4;ā촃sac de 2 000 clochettes"
"Money_02176","&#xE;2\0&#x4;ā촃sac de 63 000 clochettes"
"Money_02116","&#xE;2\0&#x4;ā촃sac de 3 000 clochettes"
"Money_02177","&#xE;2\0&#x4;ā촃sac de 64 000 clochettes"
"Money_02117","&#xE;2\0&#x4;ā촃sac de 4 000 clochettes"
"Money_02178","&#xE;2\0&#x4;ā촃sac de 65 000 clochettes"
"Money_02118","&#xE;2\0&#x4;ā촃sac de 5 000 clochettes"
"Money_02179","&#xE;2\0&#x4;ā촃sac de 66 000 clochettes"
"Money_02119","&#xE;2\0&#x4;ā촃sac de 6 000 clochettes"
"Money_02160","&#xE;2\0&#x4;ā촃sac de 47 000 clochettes"
"Money_02161","&#xE;2\0&#x4;ā촃sac de 48 000 clochettes"
"Money_02162","&#xE;2\0&#x4;ā촃sac de 49 000 clochettes"
"Money_02163","&#xE;2\0&#x4;ā촃sac de 50 000 clochettes"
"Money_02164","&#xE;2\0&#x4;ā촃sac de 51 000 clochettes"
"Money_02165","&#xE;2\0&#x4;ā촃sac de 52 000 clochettes"
"Money_02105","&#xE;2\0&#x4;Ȃ촄pièce de 100 clochettes"
"Money_02166","&#xE;2\0&#x4;ā촃sac de 53 000 clochettes"
"Money_02106","&#xE;2\0&#x4;Ȃ촄pièce de 200 clochettes"
"Money_02167","&#xE;2\0&#x4;ā촃sac de 54 000 clochettes"
"Money_02107","&#xE;2\0&#x4;Ȃ촄pièce de 300 clochettes"
"Money_02168","&#xE;2\0&#x4;ā촃sac de 55 000 clochettes"
"Money_02108","&#xE;2\0&#x4;Ȃ촄pièce de 400 clochettes"
"Money_02169","&#xE;2\0&#x4;ā촃sac de 56 000 clochettes"
"Money_02109","&#xE;2\0&#x4;Ȃ촄pièce de 500 clochettes"
"Money_02150","&#xE;2\0&#x4;ā촃sac de 37 000 clochettes"
"Money_02151","&#xE;2\0&#x4;ā촃sac de 38 000 clochettes"
"Money_02152","&#xE;2\0&#x4;ā촃sac de 39 000 clochettes"
"Money_02153","&#xE;2\0&#x4;ā촃sac de 40 000 clochettes"
"Money_02154","&#xE;2\0&#x4;ā촃sac de 41 000 clochettes"
"Money_02155","&#xE;2\0&#x4;ā촃sac de 42 000 clochettes"
"Money_02156","&#xE;2\0&#x4;ā촃sac de 43 000 clochettes"
"Money_02157","&#xE;2\0&#x4;ā촃sac de 44 000 clochettes"
"Money_02158","&#xE;2\0&#x4;ā촃sac de 45 000 clochettes"
"Money_02159","&#xE;2\0&#x4;ā촃sac de 46 000 clochettes"
"Money_02140","&#xE;2\0&#x4;ā촃sac de 27 000 clochettes"
"Money_02141","&#xE;2\0&#x4;ā촃sac de 28 000 clochettes"
"Money_02142","&#xE;2\0&#x4;ā촃sac de 29 000 clochettes"
"Money_02143","&#xE;2\0&#x4;ā촃sac de 30 000 clochettes"
"Money_02144","&#xE;2\0&#x4;ā촃sac de 31 000 clochettes"
"Money_02145","&#xE;2\0&#x4;ā촃sac de 32 000 clochettes"
"Money_02146","&#xE;2\0&#x4;ā촃sac de 33 000 clochettes"
"Money_02147","&#xE;2\0&#x4;ā촃sac de 34 000 clochettes"
"Money_02148","&#xE;2\0&#x4;ā촃sac de 35 000 clochettes"
