"label","text"
"Insect_00617","&#xE;2\0&#x4;ā촃grillo común"
"Insect_00634","&#xE;2\0&#x4;ā촃grillo cebollero"
"Insect_00651","&#xE;2\0&#x4;ā촃cangrejo ermitaño"
"Insect_00618","&#xE;2\0&#x4;Ȃ촄cigarra gigante"
"Insect_00635","&#xE;2\0&#x4;Ȃ촄libélula tigre"
"Insect_00652","&#xE;2\0&#x4;Ȃ촄polilla atlas"
"Insect_00619","&#xE;2\0&#x4;Ȃ촄araña"
"Insect_00636","&#xE;2\0&#x4;Ȃ촄mariposa monarca"
"Insect_00653","&#xE;2\0&#x4;ā촃escarabajo astado elefante"
"Insect_00637","&#xE;2\0&#x4;ā촃escarabajo ciervo gigante"
"Insect_00638","&#xE;2\0&#x4;ā촃escarabajo ciervo tornasol"
"Insect_00639","&#xE;2\0&#x4;ā촃escarabajo oro"
"Insect_03480","&#xE;2\0&#x4;ā촃escarabajo verde japonés"
"Insect_03482","&#xE;2\0&#x4;ā촃escarabajo ciervo jirafa"
"Insect_03483","&#xE;2\0&#x4;Ȃ촄chinche con rostro humano"
"Insect_00600","&#xE;2\0&#x4;ā촃escarabajo astado hércules"
"Insect_03484","&#xE;2\0&#x4;Ȃ촄polilla crepuscular"
"Insect_00590","&#xE;2\0&#x4;Ȃ촄cochinilla"
"Insect_00601","&#xE;2\0&#x4;Ȃ촄cigarrilla"
"Insect_03485","&#xE;2\0&#x4;ā촃gorgojo azul"
"Insect_00591","&#xE;2\0&#x4;Ȃ촄cochinilla de arena"
"Insect_00602","&#xE;2\0&#x4;ā촃esc. ciervo cyclommatus"
"Insect_00592","&#xE;2\0&#x4;Ȃ촄polilla"
"Insect_00603","&#xE;2\0&#x4;Ȃ촄luciérnaga"
"Insect_00620","&#xE;2\0&#x4;Ȃ촄mariposa narciso"
"Insect_03487","&#xE;2\0&#x4;ā촃escarabajo rosalia batesi"
"Insect_00604","&#xE;2\0&#x4;ā촃escarabajo pelotero"
"Insect_00621","&#xE;2\0&#x4;Ȃ촄cigarra oriental"
"Insect_00594","&#xE;2\0&#x4;ā촃escarabajo nadador"
"Insect_00605","&#xE;2\0&#x4;Ȃ촄langosta"
"Insect_00622","&#xE;2\0&#x4;Ȃ촄oruga de bolsón"
"Insect_00595","&#xE;2\0&#x4;Ȃ촄libélula caballito del diablo"
"Insect_00606","&#xE;2\0&#x4;ā촃mosquito"
