"label","text"
"MsgThanksgiving00","&#xE;2\0&#x4;Ȃ촄Postal Día del Pavo"
"MsgOther03","&#xE;2\0&#x4;Ȃ촄Postal material escolar"
"MsgCute00","&#xE;2\0&#x4;Ȃ촄Postal hora del té"
"MsgOther04","&#xE;2\0&#x4;Ȃ촄Postal engranajes"
"MsgCute01","&#xE;2\0&#x4;Ȃ촄Postal cielo pop"
"MsgEncourage00","&#xE;2\0&#x4;Ȃ촄Postal tréboles de la suerte"
"MsgGraduate00","&#xE;2\0&#x4;Ȃ촄Postal graduación"
"MsgOther05","&#xE;2\0&#x4;Ȃ촄Postal corazón centelleante"
"MsgOther06","&#xE;2\0&#x4;Ȃ촄Postal cielo azul"
"MsgWinter00","&#xE;2\0&#x4;Ȃ촄Postal copos de nieve"
"MsgSpring00","&#xE;2\0&#x4;Ȃ촄Postal flores de cerezo"
"MsgWedding00","&#xE;2\0&#x4;Ȃ촄Postal nupcial"
"MsgWinter01","&#xE;2\0&#x4;Ȃ촄Postal camelia invernal"
"MsgLove00","&#xE;2\0&#x4;Ȃ촄Postal corazoncitos"
"MsgBaby00","&#xE;2\0&#x4;Ȃ촄Postal bebé"
"MsgSpring01","&#xE;2\0&#x4;Ȃ촄Postal diente de león"
"MsgShopping00","&#xE;2\0&#x4;Ȃ촄Postal regalo"
"MsgSympathy00","&#xE;2\0&#x4;Ȃ촄Postal «Que te mejores»"
"MsgSpring02","&#xE;2\0&#x4;Ȃ촄Postal primavera"
"MsgWinter02","&#xE;2\0&#x4;Ȃ촄Postal pueblo"
"MsgThankyou00","&#xE;2\0&#x4;Ȃ촄Postal ramillete"
"MsgGorgeous00","&#xE;2\0&#x4;Ȃ촄Postal terciopelo"
"MsgThankyou01","&#xE;2\0&#x4;Ȃ촄Postal formas pastel"
"MsgGorgeous01","&#xE;2\0&#x4;Ȃ촄Postal ornada"
"MsgElegant00","&#xE;2\0&#x4;Ȃ촄Postal gemas"
"MsgStar00","&#xE;2\0&#x4;Ȃ촄Postal lluvia de estrellas"
"MsgElegant01","&#xE;2\0&#x4;Ȃ촄Postal rosas elegantes"
"MsgBirthday00","&#xE;2\0&#x4;Ȃ촄Postal tarta de cumpleaños"
"MsgChristmas00","&#xE;2\0&#x4;Ȃ촄Postal árbol festivo"
"MsgHalloween00","&#xE;2\0&#x4;Ȃ촄Postal calabaza"
"MsgChristmas01","&#xE;2\0&#x4;Ȃ촄Postal festiva"
"MsgBirthday01","&#xE;2\0&#x4;Ȃ촄Postal lazo"
"MsgEaster00","&#xE;2\0&#x4;Ȃ촄Postal Caza del Huevo"
"MsgHalloween01","&#xE;2\0&#x4;Ȃ촄Postal Halloween"
"MsgChristmas02","&#xE;2\0&#x4;Ȃ촄Postal jersey invernal"
"MsgBirthday02","&#xE;2\0&#x4;Ȃ촄Postal globos"
"MsgSimple00","&#xE;2\0&#x4;Ȃ촄Postal sencilla"
"MsgValentine00","&#xE;2\0&#x4;Ȃ촄Postal corazón de chocolate"
"MsgSimple01","&#xE;2\0&#x4;Ȃ촄Postal improvisada"
"MsgValentine01","&#xE;2\0&#x4;Ȃ촄Postal bombones"
"MsgCool00","&#xE;2\0&#x4;Ȃ촄Postal moderna"
"MsgCool01","&#xE;2\0&#x4;Ȃ촄Postal camuflaje"
"MsgFall00","&#xE;2\0&#x4;Ȃ촄Postal libélulas rojas"
"MsgActive00","&#xE;2\0&#x4;Ȃ촄Postal grafiti"
"MsgFall01","&#xE;2\0&#x4;Ȃ촄Postal hojas secas"
"MsgActive01","&#xE;2\0&#x4;Ȃ촄Postal estrella"
"MsgFall02","&#xE;2\0&#x4;Ȃ촄Postal setas"
"MsgSummer00","&#xE;2\0&#x4;Ȃ촄Postal acuario"
"MsgOther00","&#xE;2\0&#x4;Ȃ촄Postal oriental"
"MsgSummer01","&#xE;2\0&#x4;Ȃ촄Postal nubecillas"
"MsgFall03","&#xE;2\0&#x4;Ȃ촄Postal bellotas"
"MsgFather00","&#xE;2\0&#x4;Ȃ촄Postal Día del Padre"
"MsgSummer02","&#xE;2\0&#x4;Ȃ촄Postal hibiscos"
"MsgOther01","&#xE;2\0&#x4;Ȃ촄Postal correo aéreo"
"MsgSnowfes00","&#xE;2\0&#x4;Ȃ촄Postal muñeco de nieve"
"MsgMother00","&#xE;2\0&#x4;Ȃ촄Postal Día de la Madre"
"MsgSummer03","&#xE;2\0&#x4;Ȃ촄Postal playa"
