"label","text"
"076","&#xE;2\0&#x4;Ȃ촄camiseta sport"
"225","&#xE;2\0&#x4;ā촃abrigo de trabajo"
"330","&#xE;2\0&#x4;ā촃abrigo pompones"
"388","&#xE;2\0&#x4;ā촃abrigo de leopardo"
"493","&#xE;2\0&#x4;ā촃poncho de punto"
"077","&#xE;2\0&#x4;ā촃top básico"
"078","&#xE;2\0&#x4;Ȃ촄chaqueta de humorista"
"1160","&#xE;2\0&#x4;ā촃abrigo con chal de peluche"
"495","&#xE;2\0&#x4;ā촃top largo"
"021","&#xE;2\0&#x4;Ȃ촄cazadora"
"079","&#xE;2\0&#x4;Ȃ촄chaqueta rock"
"1056","&#xE;2\0&#x4;ā촃jersey de punto de mamá"
"228","&#xE;2\0&#x4;Ȃ촄guayabera"
"022","&#xE;2\0&#x4;Ȃ촄camiseta bola 3"
"1057","&#xE;2\0&#x4;ā촃delantal de mamá"
"229","&#xE;2\0&#x4;Ȃ촄trenca corta"
"290","&#xE;2\0&#x4;ā촃cárdigan pata de gallo"
"023","&#xE;2\0&#x4;Ȃ촄camiseta bola 2"
"1058","&#xE;2\0&#x4;ā촃jersey de punto sencillo"
"440","&#xE;2\0&#x4;ā촃top labio de lentejuelas"
"901","&#xE;2\0&#x4;Ȃ촄camiseta de personal"
"292","&#xE;2\0&#x4;Ȃ촄camiseta con bolsillo"
"025","&#xE;2\0&#x4;ā촃top con volantes"
"1165","&#xE;2\0&#x4;Ȃ촄camiseta n.º 2"
"130","&#xE;2\0&#x4;Ȃ촄camisa bicolor"
"337","&#xE;2\0&#x4;ā촃chaqué de vampiro"
"903","&#xE;2\0&#x4;ā촃impermeable de trabajo"
"026","&#xE;2\0&#x4;Ȃ촄blusa de seda"
"1166","&#xE;2\0&#x4;Ȃ촄camiseta n.º 3"
"131","&#xE;2\0&#x4;Ȃ촄camiseta bola 1"
"443","&#xE;2\0&#x4;ā촃abrigo de polipiel"
"027","&#xE;2\0&#x4;ā촃jersey manga raglán"
"1167","&#xE;2\0&#x4;Ȃ촄camiseta n.º 4"
"132","&#xE;2\0&#x4;Ȃ촄camiseta bola 4"
"444","&#xE;2\0&#x4;ā촃cárdigan renos"
"1005","&#xE;2\0&#x4;Ȃ촄camiseta MVP"
"1168","&#xE;2\0&#x4;Ȃ촄camiseta «konnichiwa»"
"133","&#xE;2\0&#x4;Ȃ촄camiseta bola 5"
"445","&#xE;2\0&#x4;Ȃ촄camisa anudada"
"090","&#xE;2\0&#x4;ā촃jersey de mosquetero"
"1006","&#xE;2\0&#x4;Ȃ촄camiseta n.º 1"
"1169","&#xE;2\0&#x4;Ȃ촄camiseta «bonjour»"
"134","&#xE;2\0&#x4;Ȃ촄camiseta bola 6"
"700","&#xE;2\0&#x4;ā촃jersey árbol festivo"
"091","&#xE;2\0&#x4;Ȃ촄camisa aloha piñas"
"135","&#xE;2\0&#x4;Ȃ촄camiseta bola 7"
"298","&#xE;2\0&#x4;ā촃jersey ceñido de punto"
"447","&#xE;2\0&#x4;ā촃abrigo ligero"
"092","&#xE;2\0&#x4;ā촃top encaje"
"136","&#xE;2\0&#x4;Ȃ촄camiseta bola 8"
"241","&#xE;2\0&#x4;Ȃ촄camiseta superpuesta"
"448","&#xE;2\0&#x4;ā촃jersey pop"
"909","&#xE;2\0&#x4;Ȃ촄camisa con brazalete"
"093","&#xE;2\0&#x4;Ȃ촄sudadera sport"
"137","&#xE;2\0&#x4;Ȃ촄camiseta bola 9"
"242","&#xE;2\0&#x4;Ȃ촄blusa encaje"
"449","&#xE;2\0&#x4;Ȃ촄camisa del Oeste"
"866","&#xE;2\0&#x4;Ȃ촄sudadera sin mangas"
"094","&#xE;2\0&#x4;ā촃jersey de vaquero"
"1220","&#xE;2\0&#x4;Ȃ촄capa hecha a mano"
"138","&#xE;2\0&#x4;Ȃ촄camisa con jersey"
"243","&#xE;2\0&#x4;ā촃abrigo chesterfield"
"095","&#xE;2\0&#x4;ā촃top maratón"
"1072","&#xE;2\0&#x4;Ȃ촄camiseta serigrafiada"
"139","&#xE;2\0&#x4;Ȃ촄sudadera urbana"
"244","&#xE;2\0&#x4;ā촃abrigo chesterfield cuadros"
"096","&#xE;2\0&#x4;Ȃ촄camiseta de seda exótica"
