"label","text"
"008","&#xE;2\0&#x4;ࠂ촄tarte au chocolat"
"037","&#xE;2\0&#x4;܁촃sorbet au citron"
"009","&#xE;2\0&#x4;ࠂ촄génoise"
"038","&#xE;2\0&#x4;܁촃carré aux dattes"
"010","&#xE;2\0&#x4;܁촃panettone"
"039","&#xE;2\0&#x4;܁촃clafoutis"
"011","&#xE;2\0&#x4;ࠂ촄mousse au chocolat"
"040","&#xE;2\0&#x4;܁촃gâteau au yogourt"
"012","&#xE;2\0&#x4;ࠂ촄cr. glacée vanille"
"041","&#xE;2\0&#x4;܁촃sorbet arc-en-ciel"
"013","&#xE;2\0&#x4;܁촃flan"
"042","&#xE;2\0&#x4;܁촃parfait glacé"
"014","&#xE;2\0&#x4;܁촃roulé à la fraise"
"043","&#xE;2\0&#x4;ࠂ촄cr. glacée menthe"
"015","&#xE;2\0&#x4;܁촃kouign-amann"
"044","&#xE;2\0&#x4;ࠂ촄cr. glacée fraise"
"016","&#xE;2\0&#x4;܁촃pudding aux figues"
"045","&#xE;2\0&#x4;ࠂ촄forêt-noire"
"017","&#xE;2\0&#x4;ँ촅apfelstrudel"
"046","&#xE;2\0&#x4;ࠂ촄crème fouettée"
"018","&#xE;2\0&#x4;ࠂ촄tarte au sucre"
"047","&#xE;2\0&#x4;ं촅île flottante"
"019","&#xE;2\0&#x4;܁촃gâteau de lune"
"048","&#xE;2\0&#x4;܁촃gâteau au fromage"
"020","&#xE;2\0&#x4;ࠂ촄pâte d'amande"
"049","&#xE;2\0&#x4;ࠂ촄croustade"
"021","&#xE;2\0&#x4;܁촃gâteau aux fruits"
"050","&#xE;2\0&#x4;ँ촅gâteau aux carottes"
"022","&#xE;2\0&#x4;ࠂ촄meringue au citron"
"023","&#xE;2\0&#x4;܁촃pudding chômeur"
"024","&#xE;2\0&#x4;ࠂ촄charlotte"
"025","&#xE;2\0&#x4;ࠂ촄confiture de fraise"
"026","&#xE;2\0&#x4;ࠂ촄tarte Tatin"
"027","&#xE;2\0&#x4;ࠂ촄tarte aux pacanes"
"028","&#xE;2\0&#x4;܁촃bavarois"
"029","&#xE;2\0&#x4;ࠂ촄tarte aux raisins"
"001","&#xE;2\0&#x4;ࠂ촄crème brûlée"
"030","&#xE;2\0&#x4;܁촃mille-feuilles"
"002","&#xE;2\0&#x4;ࠂ촄tarte à la crème"
"031","&#xE;2\0&#x4;܁촃pain d'épices"
"003","&#xE;2\0&#x4;ࠂ촄tarte au citron"
"032","&#xE;2\0&#x4;ࠂ촄tarte aux bleuets"
"004","&#xE;2\0&#x4;܁촃gingembre confit"
"033","&#xE;2\0&#x4;ࠂ촄compote"
"005","&#xE;2\0&#x4;܁촃gâteau à la broche"
"034","&#xE;2\0&#x4;ࠂ촄crème glacée"
"006","&#xE;2\0&#x4;ࠂ촄gelée de mûres"
"035","&#xE;2\0&#x4;ं촅amandine"
"007","&#xE;2\0&#x4;ࠂ촄crème caramel"
"036","&#xE;2\0&#x4;܁촃crumble"
