"label","text"
"536","&#xE;2\0&#x4;Ȃ촄paire de chaussettes Aran"
"1133","&#xE;2\0&#x4;ā촃collant Maria"
"537","&#xE;2\0&#x4;ā촃legging à sequins"
"1134","&#xE;2\0&#x4;Ȃ촄paire de chaussettes Maria"
"538","&#xE;2\0&#x4;ā촃legging stretch"
"1060","&#xE;2\0&#x4;Ȃ촄p. chauss. semi-opaques"
"539","&#xE;2\0&#x4;ā촃legging en jean"
"620","&#xE;2\0&#x4;Ȃ촄p. chauss. tricotées main"
"621","&#xE;2\0&#x4;ā촃legging d'aérobique"
"622","&#xE;2\0&#x4;Ȃ촄p. chaussettes déformées"
"623","&#xE;2\0&#x4;Ȃ촄paire de chaussettes rayées"
"624","&#xE;2\0&#x4;Ȃ촄paire de chaussettes à logo"
"879","&#xE;2\0&#x4;ā촃collant à petites fleurs"
"625","&#xE;2\0&#x4;Ȃ촄paire de chaussettes enfant"
"723","&#xE;2\0&#x4;Ȃ촄p. de chaussettes rigolotes"
"626","&#xE;2\0&#x4;Ȃ촄paire chaussettes crochet"
"1050","&#xE;2\0&#x4;ā촃collant ordinaire"
"627","&#xE;2\0&#x4;ā촃collant toile d'araignée"
"1051","&#xE;2\0&#x4;ā촃collant vif"
"610","&#xE;2\0&#x4;Ȃ촄paire chaussettes trouée"
"628","&#xE;2\0&#x4;ā촃collant à fleurs brodées"
"1052","&#xE;2\0&#x4;ā촃collant fluo"
"611","&#xE;2\0&#x4;Ȃ촄paire chaussettes pompons"
"629","&#xE;2\0&#x4;ā촃collant de course à pied"
"047","&#xE;2\0&#x4;ā촃collant"
"1053","&#xE;2\0&#x4;ā촃legging vif"
"612","&#xE;2\0&#x4;Ȃ촄paire chaussettes carreaux"
"048","&#xE;2\0&#x4;ā촃collant filet"
"1054","&#xE;2\0&#x4;ā촃legging fluo"
"613","&#xE;2\0&#x4;Ȃ촄p. chaussettes tissu éponge"
"926","&#xE;2\0&#x4;Ȃ촄paire de chaussettes de kilt"
"540","&#xE;2\0&#x4;Ȃ촄paire de chaussettes sport"
"927","&#xE;2\0&#x4;ā촃collant à rayures verticales"
"541","&#xE;2\0&#x4;Ȃ촄paire de fixe-chaussettes"
"928","&#xE;2\0&#x4;ā촃collant à motifs"
"519","&#xE;2\0&#x4;Ȃ촄p. de chaussettes à nœud"
"542","&#xE;2\0&#x4;Ȃ촄p. de chaussettes nordiques"
"1059","&#xE;2\0&#x4;Ȃ촄p. chaussettes ordinaires"
"543","&#xE;2\0&#x4;Ȃ촄paire de tabi"
"600","&#xE;2\0&#x4;Ȃ촄p. de chaussettes ballerines"
"601","&#xE;2\0&#x4;Ȃ촄p. de chaussettes tweed"
"619","&#xE;2\0&#x4;Ȃ촄p. chaussettes superposées"
"1002","&#xE;2\0&#x4;Ȃ촄p. de chaussettes simples"
"602","&#xE;2\0&#x4;Ȃ촄paire de bas réchauffement"
"880","&#xE;2\0&#x4;Ȃ촄p. de chaussettes écossaise"
"603","&#xE;2\0&#x4;ā촃collant de contention"
"604","&#xE;2\0&#x4;Ȃ촄paire de socquettes simples"
"1144","&#xE;2\0&#x4;Ȃ촄p. de chaussettes Nook Inc."
"605","&#xE;2\0&#x4;Ȃ촄p. chauss. longues dentelle"
"606","&#xE;2\0&#x4;Ȃ촄paire chaussettes dentelle"
"607","&#xE;2\0&#x4;Ȃ촄p. chaussettes à dentelle"
"1049","&#xE;2\0&#x4;ā촃collant semi-opaque"
"1188","&#xE;2\0&#x4;Ȃ촄p. chauss. longues à pois"
"608","&#xE;2\0&#x4;ā촃collant filé"
"886","&#xE;2\0&#x4;Ȃ촄paire de chaussettes fines"
"1189","&#xE;2\0&#x4;Ȃ촄p. chauss. longues simples"
"609","&#xE;2\0&#x4;Ȃ촄paire chaussettes de soccer"
"887","&#xE;2\0&#x4;Ȃ촄p. de chaussettes vagues"
"535","&#xE;2\0&#x4;Ȃ촄p. de mini-chaussettes"
"749","&#xE;2\0&#x4;Ȃ촄p. de chaussettes Chimayo"
