"label","text"
"1211","&#xE;2\0&#x4;Ȃ촄p. chaussures œuf terrestre"
"526","&#xE;2\0&#x4;Ȃ촄paire de chaussures pro"
"888","&#xE;2\0&#x4;Ȃ촄paire de gougounes à nœud"
"1212","&#xE;2\0&#x4;Ȃ촄p. chaussures œuf minéral"
"1213","&#xE;2\0&#x4;Ȃ촄p. chaussures œuf feuillu"
"528","&#xE;2\0&#x4;Ȃ촄paire de bottes en velours"
"1214","&#xE;2\0&#x4;Ȃ촄p. chaussures œuf boisé"
"529","&#xE;2\0&#x4;Ȃ촄paire de bottes de pluie"
"876","&#xE;2\0&#x4;Ȃ촄p. pantoufles de toilette"
"938","&#xE;2\0&#x4;Ȃ촄paire d'espadrilles hautes"
"1003","&#xE;2\0&#x4;Ȃ촄paire de tennis en suédine"
"1215","&#xE;2\0&#x4;Ȃ촄p. chaussures œuf aérien"
"515","&#xE;2\0&#x4;ਂ촆p. de gougounes de douche"
"924","&#xE;2\0&#x4;Ȃ촄paire de ghillie brogues"
"1216","&#xE;2\0&#x4;Ȃ촄p. chaussures œuf aquatiq."
"863","&#xE;2\0&#x4;Ȃ촄paire de bottes spatiales"
"878","&#xE;2\0&#x4;Ȃ촄paire d'espadrilles cœur"
"925","&#xE;2\0&#x4;Ȃ촄paire de babouches"
"1217","&#xE;2\0&#x4;Ȃ촄p. escarpins de mariage"
"517","&#xE;2\0&#x4;Ȃ촄paire d'esp. en similicuir"
"864","&#xE;2\0&#x4;Ȃ촄paire d'espadrilles enfant"
"1218","&#xE;2\0&#x4;Ȃ촄p. chaussures de mariage"
"1097","&#xE;2\0&#x4;Ȃ촄p. de chaussons de kung-fu"
"791","&#xE;2\0&#x4;Ȃ촄paire de chaussons danse"
"868","&#xE;2\0&#x4;Ȃ촄p. chaussures confortables"
"1098","&#xE;2\0&#x4;Ȃ촄p. de chaussures brodées"
"1145","&#xE;2\0&#x4;Ȃ촄p. de chaussons Nook Inc."
"792","&#xE;2\0&#x4;Ȃ촄paire de bottes visual kei"
"705","&#xE;2\0&#x4;Ȃ촄p. de chaussures de rando"
"794","&#xE;2\0&#x4;Ȃ촄p. espa. skate montantes"
"236","&#xE;2\0&#x4;Ȃ촄paire de sandales kimono"
"780","&#xE;2\0&#x4;Ȃ촄paire de bottines mocassins"
"795","&#xE;2\0&#x4;Ȃ촄paire de sabots décorés"
"796","&#xE;2\0&#x4;Ȃ촄paire sandales confortables"
"1135","&#xE;2\0&#x4;Ȃ촄paire de ballerines Maria"
"782","&#xE;2\0&#x4;Ȃ촄paire de bottes à pompons"
"797","&#xE;2\0&#x4;Ȃ촄paire de spartiates"
"1136","&#xE;2\0&#x4;Ȃ촄paire d'espadrilles Maria"
"783","&#xE;2\0&#x4;Ȃ촄paire de grèves de samouraï"
"784","&#xE;2\0&#x4;Ȃ촄paire d'escarpins à bride"
"799","&#xE;2\0&#x4;Ȃ촄paire de bottes de héros"
"785","&#xE;2\0&#x4;Ȃ촄paire de chaussons"
"786","&#xE;2\0&#x4;Ȃ촄paire de sabots caoutchouc"
"772","&#xE;2\0&#x4;Ȃ촄paire de bottes"
"787","&#xE;2\0&#x4;Ȃ촄paire de mocassins en toile"
"820","&#xE;2\0&#x4;Ȃ촄paire de bottes à lacets"
"789","&#xE;2\0&#x4;Ȃ촄paire d'escarpins à rubans"
"821","&#xE;2\0&#x4;Ȃ촄paire de bottes de lutte"
"760","&#xE;2\0&#x4;Ȃ촄paire de chaussons animal"
"761","&#xE;2\0&#x4;Ȃ촄paire de sandales"
"776","&#xE;2\0&#x4;Ȃ촄paire de bottes sept lieues"
"762","&#xE;2\0&#x4;Ȃ촄paire d'espadrilles"
"777","&#xE;2\0&#x4;Ȃ촄paire de solerets or"
"839","&#xE;2\0&#x4;Ȃ촄p. de bottes de puissance"
"763","&#xE;2\0&#x4;Ȃ촄paire de solerets"
"778","&#xE;2\0&#x4;Ȃ촄paire de pantoufles"
"764","&#xE;2\0&#x4;Ȃ촄paire de souliers d'école"
"779","&#xE;2\0&#x4;Ȃ촄paire de bottes de travail"
"811","&#xE;2\0&#x4;Ȃ촄paire de souliers crampons"
"1191","&#xE;2\0&#x4;Ȃ촄paire de bottes recyclées"
"765","&#xE;2\0&#x4;Ȃ촄paire de bottines similicuir"
"812","&#xE;2\0&#x4;Ȃ촄paire de winklepickers"
"766","&#xE;2\0&#x4;Ȃ촄paire de sandales fleuries"
"767","&#xE;2\0&#x4;Ȃ촄p. bottines fausse fourrure"
"814","&#xE;2\0&#x4;Ȃ촄paire d'espa. high-tech"
"768","&#xE;2\0&#x4;Ȃ촄paire de ballerines léopard"
"800","&#xE;2\0&#x4;Ȃ촄p. d'espadrilles basketball"
"815","&#xE;2\0&#x4;Ȃ촄paire de bottes de ski"
"769","&#xE;2\0&#x4;Ȃ촄paire de sandales à perles"
"801","&#xE;2\0&#x4;Ȃ촄paire de bottes bouffon"
"802","&#xE;2\0&#x4;Ȃ촄p. sandales de randonnée"
"530","&#xE;2\0&#x4;Ȃ촄paire de zori"
"804","&#xE;2\0&#x4;Ȃ촄paire de bottes de cowboy"
"1184","&#xE;2\0&#x4;Ȃ촄paire de chaussons DAL"
"894","&#xE;2\0&#x4;Ȃ촄paire de sandales de sport"
"941","&#xE;2\0&#x4;Ȃ촄paire de bottes cap d'acier"
"808","&#xE;2\0&#x4;Ȃ촄paire de ggotshin"
"881","&#xE;2\0&#x4;Ȃ촄paire de mocassins"
"520","&#xE;2\0&#x4;Ȃ촄paire de bottes fourrées"
"809","&#xE;2\0&#x4;Ȃ촄paire de sandales d'eau"
"882","&#xE;2\0&#x4;Ȃ촄paire de chaussures plage"
