"label","text"
"InsectToy_05927","&#xE;2\0&#x4;ā촃modèle de guêpe"
"InsectToy_05944","&#xE;2\0&#x4;ā촃modèle de machaon"
"InsectToy_07079","&#xE;2\0&#x4;ā촃modèle d'araignée"
"InsectToy_07096","&#xE;2\0&#x4;ā촃modèle de grillon du Midi"
"InsectToy_05928","&#xE;2\0&#x4;ā촃modèle d'abeille naine"
"InsectToy_07097","&#xE;2\0&#x4;ā촃modèle d'acrida cinerea"
"InsectToy_07108","&#xE;2\0&#x4;ā촃modèle de bernard-l'ermite"
"InsectToy_05929","&#xE;2\0&#x4;ā촃modèle de scarabée"
"InsectToy_07109","&#xE;2\0&#x4;ā촃modèle Roi Papillon de nuit"
"InsectToy_07099","&#xE;2\0&#x4;ā촃modèle de bupreste"
"InsectToy_07060","&#xE;2\0&#x4;ā촃modèle de mouche"
"InsectToy_07061","&#xE;2\0&#x4;ā촃modèle de mante orchidée"
"InsectToy_07062","&#xE;2\0&#x4;ā촃modèle de cicindèle"
"InsectToy_07046","&#xE;2\0&#x4;ā촃modèle de cigale cercope"
"InsectToy_07063","&#xE;2\0&#x4;ā촃modèle de cigale higurashi"
"InsectToy_07080","&#xE;2\0&#x4;ā촃modèle d'agrias"
"InsectToy_07064","&#xE;2\0&#x4;ā촃modèle lucane cyclommatus"
"InsectToy_07081","&#xE;2\0&#x4;ā촃modèle de cigale hyalessa"
"InsectToy_07065","&#xE;2\0&#x4;ā촃modèle de luciole"
"InsectToy_07082","&#xE;2\0&#x4;ā촃modèle de psyché"
"InsectToy_07110","&#xE;2\0&#x4;ā촃modèle scarabée éléphant"
"InsectToy_07049","&#xE;2\0&#x4;ā촃modèle troides brookiana"
"InsectToy_07066","&#xE;2\0&#x4;ā촃modèle de bousier"
"InsectToy_07083","&#xE;2\0&#x4;ā촃modèle de lucane miyama"
"InsectToy_07111","&#xE;2\0&#x4;ā촃modèle graphium sarpedon"
"InsectToy_07067","&#xE;2\0&#x4;ā촃modèle de criquet"
"InsectToy_07084","&#xE;2\0&#x4;ā촃modèle de citrin"
"InsectToy_07112","&#xE;2\0&#x4;ā촃modèle de grand planeur"
"InsectToy_07407","&#xE;2\0&#x4;ā촃modèle de mille-pattes"
"InsectToy_07068","&#xE;2\0&#x4;ā촃modèle de mante religieuse"
"InsectToy_07085","&#xE;2\0&#x4;ā촃modèle piéride de la rave"
"InsectToy_07113","&#xE;2\0&#x4;ā촃mod. gr. empereur pourpre"
"InsectToy_07069","&#xE;2\0&#x4;ā촃modèle de punaise"
"InsectToy_07086","&#xE;2\0&#x4;ā촃modèle de morpho bleu"
"InsectToy_07114","&#xE;2\0&#x4;ā촃modèle de cétoine dorée"
"InsectToy_05935","&#xE;2\0&#x4;ā촃modèle de puce"
"InsectToy_07087","&#xE;2\0&#x4;ā촃modèle de phasme"
"InsectToy_07115","&#xE;2\0&#x4;ā촃modèle du Roi Lucane"
"InsectToy_05936","&#xE;2\0&#x4;ā촃modèle de moustique"
"InsectToy_07088","&#xE;2\0&#x4;ā촃modèle de lucane copris"
"InsectToy_07116","&#xE;2\0&#x4;ā촃modèle de catacanthus"
"InsectToy_07089","&#xE;2\0&#x4;ā촃modèle de taupe-grillon"
"InsectToy_07117","&#xE;2\0&#x4;ā촃modèle d'adriandolo"
"InsectToy_05938","&#xE;2\0&#x4;ā촃modèle de scarabée kabuto"
"InsectToy_07118","&#xE;2\0&#x4;ā촃modèle de charançon bleu"
"InsectToy_07119","&#xE;2\0&#x4;ā촃modèle de rosalia batesi"
"InsectToy_07050","&#xE;2\0&#x4;ā촃modèle de libellule rouge"
"InsectToy_07051","&#xE;2\0&#x4;ā촃modèle du Roi Papillon"
"InsectToy_07052","&#xE;2\0&#x4;ā촃modèle de patineur"
"InsectToy_07053","&#xE;2\0&#x4;ā촃modèle de fourmi"
"InsectToy_07070","&#xE;2\0&#x4;Ȃ촄mod. capric. des agrumes"
"InsectToy_07054","&#xE;2\0&#x4;ā촃modèle de cloporte"
"InsectToy_07071","&#xE;2\0&#x4;ā촃modèle de papilio bianor"
"InsectToy_07055","&#xE;2\0&#x4;ā촃modèle de ligie"
"InsectToy_07072","&#xE;2\0&#x4;ā촃modèle d'escargot"
"InsectToy_07056","&#xE;2\0&#x4;ā촃modèle de papillon de nuit"
"InsectToy_07073","&#xE;2\0&#x4;ā촃modèle de sauterelle"
"InsectToy_07090","&#xE;2\0&#x4;ā촃modèle de la Reine Libellule"
"InsectToy_07101","&#xE;2\0&#x4;ā촃modèle de tarentule"
"InsectToy_05922","&#xE;2\0&#x4;ā촃modèle de lucane inclinatus"
"InsectToy_07057","&#xE;2\0&#x4;ā촃modèle de dytique"
"InsectToy_07074","&#xE;2\0&#x4;ā촃modèle de géotrupe"
"InsectToy_07091","&#xE;2\0&#x4;ā촃modèle de monarque"
"InsectToy_07102","&#xE;2\0&#x4;ā촃modèle de coccinelle"
"InsectToy_07058","&#xE;2\0&#x4;ā촃modèle d'anax napolitain"
"InsectToy_07075","&#xE;2\0&#x4;ā촃modèle de scarabée Atlas"
"InsectToy_07092","&#xE;2\0&#x4;ā촃modèle lucane cerf-volant"
"InsectToy_07103","&#xE;2\0&#x4;ā촃modèle de criquet pèlerin"
"InsectToy_07120","&#xE;2\0&#x4;ā촃modèle punaise d'eau"
"InsectToy_05924","&#xE;2\0&#x4;Ȃ촄modèle du Roi Dynaste"
"InsectToy_07059","&#xE;2\0&#x4;ā촃modèle du Roi Scarabée"
"InsectToy_07076","&#xE;2\0&#x4;ā촃modèle de phyllie"
"InsectToy_07093","&#xE;2\0&#x4;ā촃modèle de lucane lamprima"
"InsectToy_07104","&#xE;2\0&#x4;ā촃modèle de cigale cicadelle"
"InsectToy_07121","&#xE;2\0&#x4;ā촃modèle de demoiselle"
"InsectToy_07077","&#xE;2\0&#x4;ā촃modèle de grillon des prés"
"InsectToy_07094","&#xE;2\0&#x4;ā촃modèle de scorpion"
"InsectToy_07105","&#xE;2\0&#x4;ā촃modèle de mormolyce"
"InsectToy_07078","&#xE;2\0&#x4;ā촃modèle de cigale géante"
"InsectToy_07095","&#xE;2\0&#x4;ā촃modèle de mue de cigale"
