"label","text"
"00131","&#xE;2\0&#x4;ā촃toit en tuiles mauves"
"00160","&#xE;2\0&#x4;ā촃toit en tuiles canal roses"
"00132","&#xE;2\0&#x4;ā촃toit en tuiles noires"
"00161","&#xE;2\0&#x4;ā촃toit en tuiles canal jaunes"
"00133","&#xE;2\0&#x4;ā촃toit en tuiles roses"
"00162","&#xE;2\0&#x4;ā촃toit en tuiles canal vertes"
"00047","&#xE;2\0&#x4;ā촃toit en tuiles rouges"
"00134","&#xE;2\0&#x4;ā촃toit en tuiles jaunes"
"00163","&#xE;2\0&#x4;ā촃toit en tuiles canal bleues"
"00135","&#xE;2\0&#x4;ā촃toit en tuiles vertes"
"00164","&#xE;2\0&#x4;ā촃toit en tuiles canal beiges"
"00136","&#xE;2\0&#x4;ā촃toit en tuiles bleu ciel"
"00165","&#xE;2\0&#x4;ā촃toit en tuiles canal brunes"
"00137","&#xE;2\0&#x4;ā촃toit en tuiles bleues"
"00166","&#xE;2\0&#x4;ā촃toit en tuiles canal noires"
"00138","&#xE;2\0&#x4;ā촃toit en tuiles mauves"
"00167","&#xE;2\0&#x4;ā촃toit de chaume blanc"
"00023","&#xE;2\0&#x4;ā촃toit de chaume brun"
"00139","&#xE;2\0&#x4;ā촃toit en tuiles noires"
"00168","&#xE;2\0&#x4;ā촃toit de chaume vert sombre"
"00024","&#xE;2\0&#x4;ā촃toit de chaume orange"
"00169","&#xE;2\0&#x4;ā촃toit de chaume noir"
"00025","&#xE;2\0&#x4;ā촃toit de chaume jaune pâle"
"00026","&#xE;2\0&#x4;ā촃toit de chaume gris"
"00000","&#xE;2\0&#x4;ā촃toit en tuiles rouges"
"00147","&#xE;2\0&#x4;ā촃toit en tuiles jaunes"
"00003","&#xE;2\0&#x4;ā촃toit en tuiles roses"
"00148","&#xE;2\0&#x4;ā촃toit en tuiles vertes"
"00149","&#xE;2\0&#x4;ā촃toit en tuiles bleu ciel"
"00150","&#xE;2\0&#x4;ā촃toit en tuiles bleues"
"00006","&#xE;2\0&#x4;ā촃toit de chaume jaune doré"
"00151","&#xE;2\0&#x4;ā촃toit en tuiles mauves"
"00007","&#xE;2\0&#x4;ā촃toit en pierre grise"
"00152","&#xE;2\0&#x4;ā촃toit en tuiles noires"
"00008","&#xE;2\0&#x4;ā촃toit en tuiles canal orange"
"00153","&#xE;2\0&#x4;ā촃toit en pierre beige"
"00154","&#xE;2\0&#x4;ā촃toit en pierre orange"
"00039","&#xE;2\0&#x4;ā촃toit en tuiles rouges"
"00126","&#xE;2\0&#x4;ā촃toit en tuiles roses"
"00155","&#xE;2\0&#x4;ā촃toit en pierre rouge"
"00127","&#xE;2\0&#x4;ā촃toit en tuiles jaunes"
"00156","&#xE;2\0&#x4;ā촃toit en pierre bleue"
"00128","&#xE;2\0&#x4;ā촃toit en tuiles vertes"
"00157","&#xE;2\0&#x4;ā촃toit en pierre verte"
"00129","&#xE;2\0&#x4;ā촃toit en tuiles bleu ciel"
"00158","&#xE;2\0&#x4;ā촃toit en pierre brune"
"00130","&#xE;2\0&#x4;ā촃toit en tuiles bleues"
"00159","&#xE;2\0&#x4;ā촃toit en pierre noire"
