"label","text"
"cat_F","&#xE;2\0&#x4;Ȃ촄gatita"
"cbr_F","&#xE;2\0&#x4;Ȃ촄osezna"
"goa_M","&#xE;2\0&#x4;ā촃chivo"
"gor_M","&#xE;2\0&#x4;ā촃gorila"
"ocp_M","&#xE;2\0&#x4;ā촃pulpo"
"wol_M","&#xE;2\0&#x4;ā촃lobo"
"crd_F","&#xE;2\0&#x4;Ȃ촄cocodrila"
"der_F","&#xE;2\0&#x4;Ȃ촄cierva"
"squ_F","&#xE;2\0&#x4;Ȃ촄ardilla"
"cat_M","&#xE;2\0&#x4;ā촃gatito"
"mus_F","&#xE;2\0&#x4;Ȃ촄ratona"
"cbr_M","&#xE;2\0&#x4;ā촃osezno"
"pgn_F","&#xE;2\0&#x4;Ȃ촄pingüina"
"kal_F","&#xE;2\0&#x4;Ȃ촄koala"
"crd_M","&#xE;2\0&#x4;ā촃cocodrilo"
"der_M","&#xE;2\0&#x4;ā촃ciervo"
"duk_F","&#xE;2\0&#x4;Ȃ촄pata"
"hrs_F","&#xE;2\0&#x4;Ȃ촄yegua"
"squ_M","&#xE;2\0&#x4;Ȃ촄ardilla"
"mus_M","&#xE;2\0&#x4;ā촃ratón"
"ost_F","&#xE;2\0&#x4;Ȃ촄avestruz"
"bul_M","&#xE;2\0&#x4;ā촃toro"
"ham_F","&#xE;2\0&#x4;Ȃ촄hámster"
"hip_F","&#xE;2\0&#x4;Ȃ촄hipopótama"
"lon_F","&#xE;2\0&#x4;Ȃ촄leona"
"pgn_M","&#xE;2\0&#x4;ā촃pingüino"
"chn_F","&#xE;2\0&#x4;Ȃ촄gallina"
"dog_F","&#xE;2\0&#x4;Ȃ촄perrita"
"kal_M","&#xE;2\0&#x4;ā촃koala"
"rhn_F","&#xE;2\0&#x4;Ă촃rinoceronta"
"duk_M","&#xE;2\0&#x4;ā촃pato"
"hrs_M","&#xE;2\0&#x4;ā촃caballo"
"mnk_F","&#xE;2\0&#x4;Ȃ촄mona"
"ant_F","&#xE;2\0&#x4;Ȃ촄osa hormiguera"
"brd_F","&#xE;2\0&#x4;Ă촃ave"
"ost_M","&#xE;2\0&#x4;ā촃avestruz"
"elp_F","&#xE;2\0&#x4;Ȃ촄elefanta"
"ham_M","&#xE;2\0&#x4;ā촃hámster"
"rbt_F","&#xE;2\0&#x4;Ă촃coneja"
"tig_F","&#xE;2\0&#x4;Ȃ촄tigresa"
"cow_F","&#xE;2\0&#x4;Ȃ촄vaca"
"hip_M","&#xE;2\0&#x4;ā촃hipopótamo"
"lon_M","&#xE;2\0&#x4;ā촃león"
"pbr_F","&#xE;2\0&#x4;Ă촃águila"
"chn_M","&#xE;2\0&#x4;ā촃pollo"
"dog_M","&#xE;2\0&#x4;ā촃perrito"
"pig_F","&#xE;2\0&#x4;Ă촃cerda"
"rhn_M","&#xE;2\0&#x4;ā촃rinoceronte"
"shp_F","&#xE;2\0&#x4;Ȃ촄oveja"
"bea_F","&#xE;2\0&#x4;Ȃ촄osa"
"mnk_M","&#xE;2\0&#x4;ā촃mono"
"ant_M","&#xE;2\0&#x4;ā촃oso hormiguero"
"brd_M","&#xE;2\0&#x4;ā촃pájaro"
"flg_F","&#xE;2\0&#x4;Ȃ촄rana"
"kgr_F","&#xE;2\0&#x4;Ȃ촄cangura"
"elp_M","&#xE;2\0&#x4;ā촃elefante"
"rbt_M","&#xE;2\0&#x4;ā촃conejo"
"tig_M","&#xE;2\0&#x4;ā촃tigre"
"pbr_M","&#xE;2\0&#x4;Ă촃águila"
"goa_F","&#xE;2\0&#x4;Ȃ촄cabra"
"pig_M","&#xE;2\0&#x4;ā촃cerdo"
"shp_M","&#xE;2\0&#x4;ā촃carnero"
"bea_M","&#xE;2\0&#x4;ā촃oso"
"flg_M","&#xE;2\0&#x4;ā촃sapo"
"gor_F","&#xE;2\0&#x4;Ȃ촄gorila"
"kgr_M","&#xE;2\0&#x4;ā촃canguro"
"ocp_F","&#xE;2\0&#x4;Ȃ촄octópoda"
"wol_F","&#xE;2\0&#x4;Ȃ촄loba"
