"label","text"
"FishToy_06978","&#xE;2\0&#x4;Ȃ촄figura de salmón real"
"FishToy_06979","&#xE;2\0&#x4;Ȃ촄figura de rémora"
"FishToy_06999","&#xE;2\0&#x4;Ȃ촄figura de boquerón"
"FishToy_07010","&#xE;2\0&#x4;Ȃ촄figura de jurel gigante"
"FishToy_07011","&#xE;2\0&#x4;Ȃ촄figura de pez remo"
"FishToy_06940","&#xE;2\0&#x4;Ȃ촄figura de pez balón"
"FishToy_07012","&#xE;2\0&#x4;Ȃ촄figura de salmón"
"FishToy_06941","&#xE;2\0&#x4;Ȃ촄figura de pez mariposa"
"FishToy_07013","&#xE;2\0&#x4;Ȃ촄figura de tiburón"
"FishToy_06942","&#xE;2\0&#x4;Ȃ촄figura de pez telescopio"
"FishToy_07014","&#xE;2\0&#x4;Ȃ촄figura de lampuga"
"FishToy_06943","&#xE;2\0&#x4;Ȃ촄figura pez cab. transparente"
"FishToy_06960","&#xE;2\0&#x4;Ȃ촄figura de taimén"
"FishToy_07015","&#xE;2\0&#x4;Ȃ촄figura de pez martillo"
"FishToy_06944","&#xE;2\0&#x4;Ȃ촄figura de locha"
"FishToy_06961","&#xE;2\0&#x4;Ȃ촄figura de tiburón ballena"
"FishToy_07016","&#xE;2\0&#x4;Ȃ촄figura de celacanto"
"FishToy_06945","&#xE;2\0&#x4;Ȃ촄figura de pez doctor"
"FishToy_06962","&#xE;2\0&#x4;Ȃ촄figura de rana"
"FishToy_07017","&#xE;2\0&#x4;Ȃ촄figura tortuga capar. blando"
"FishToy_06929","&#xE;2\0&#x4;Ȃ촄figura de carpín"
"FishToy_06946","&#xE;2\0&#x4;Ȃ촄figura de gobio de río"
"FishToy_06963","&#xE;2\0&#x4;Ȃ촄figura de pez espada"
"FishToy_06980","&#xE;2\0&#x4;Ȃ촄figura de carpa"
"FishToy_07018","&#xE;2\0&#x4;Ȃ촄figura de lubina"
"FishToy_06964","&#xE;2\0&#x4;Ȃ촄figura tortuga mordedora"
"FishToy_06981","&#xE;2\0&#x4;Ȃ촄figura de pez payaso"
"FishToy_07019","&#xE;2\0&#x4;Ȃ촄figura cangrejo de Shangái"
