"label","text"
"1211","&#xE;2\0&#x4;ā촃zapato de huevo terrestre"
"526","&#xE;2\0&#x4;ā촃zapato ejecutivo"
"888","&#xE;2\0&#x4;Ȃ촄sandalia gran lazo"
"1212","&#xE;2\0&#x4;ā촃zapato de huevo rupestre"
"1213","&#xE;2\0&#x4;ā촃zapato de huevo boscoso"
"528","&#xE;2\0&#x4;ā촃botín de velvetón"
"1214","&#xE;2\0&#x4;ā촃zapato de huevo leñoso"
"529","&#xE;2\0&#x4;Ȃ촄bota de lluvia"
"876","&#xE;2\0&#x4;Ȃ촄pantufla de baño"
"938","&#xE;2\0&#x4;ā촃tenis alto"
"1003","&#xE;2\0&#x4;ā촃tenis gamuza sintética"
"1215","&#xE;2\0&#x4;ā촃zapato de huevo celeste"
"515","&#xE;2\0&#x4;Ȃ촄chancla de piscina"
"924","&#xE;2\0&#x4;ā촃zapato calado con cordón"
"1216","&#xE;2\0&#x4;ā촃zapato de huevo acuático"
"863","&#xE;2\0&#x4;Ȃ촄bota espacial"
"878","&#xE;2\0&#x4;ā촃tenis adorable"
"925","&#xE;2\0&#x4;Ȃ촄babucha"
"1217","&#xE;2\0&#x4;ā촃zapato nupcial con lazo"
"517","&#xE;2\0&#x4;ā촃tenis de cuero sintético"
"864","&#xE;2\0&#x4;ā촃tenis juvenil"
"1218","&#xE;2\0&#x4;ā촃zapato nupcial con hebilla"
"1097","&#xE;2\0&#x4;ā촃zapato kung-fu"
"791","&#xE;2\0&#x4;Ȃ촄zapatilla de ballet"
"868","&#xE;2\0&#x4;ā촃tenis anatómico"
"1098","&#xE;2\0&#x4;Ȃ촄bailarina con bordado"
"1145","&#xE;2\0&#x4;Ȃ촄pantufla de Nook Inc."
"792","&#xE;2\0&#x4;Ȃ촄bota punk"
"705","&#xE;2\0&#x4;ā촃zapato de senderismo"
"794","&#xE;2\0&#x4;ā촃tenis alto con puntera"
"236","&#xE;2\0&#x4;Ȃ촄sandalia kimono"
"780","&#xE;2\0&#x4;Ȃ촄bota corta estilo mocasín"
"795","&#xE;2\0&#x4;ā촃zueco florido"
"796","&#xE;2\0&#x4;Ȃ촄sandalia holgada"
"1135","&#xE;2\0&#x4;Ȃ촄bailarina Trini"
"782","&#xE;2\0&#x4;Ȃ촄bota corta con pompones"
"797","&#xE;2\0&#x4;Ȃ촄sandalia gladiador"
"1136","&#xE;2\0&#x4;ā촃tenis Trini"
"783","&#xE;2\0&#x4;Ȃ촄bota de samurái"
"784","&#xE;2\0&#x4;ā촃tacón de tiras"
"799","&#xE;2\0&#x4;Ȃ촄superbota"
"785","&#xE;2\0&#x4;Ȃ촄pantufla hogareña"
"786","&#xE;2\0&#x4;Ȃ촄sandalia de plástico"
"772","&#xE;2\0&#x4;Ȃ촄bota"
"787","&#xE;2\0&#x4;ā촃mocasín de talón bajo"
"820","&#xE;2\0&#x4;Ȃ촄bota alta"
"789","&#xE;2\0&#x4;ā촃zapato muñequita"
"821","&#xE;2\0&#x4;Ȃ촄bota de lucha"
"760","&#xE;2\0&#x4;Ȃ촄pantufla garra"
"761","&#xE;2\0&#x4;Ȃ촄chancla"
"776","&#xE;2\0&#x4;Ȃ촄bota medieval"
"762","&#xE;2\0&#x4;ā촃zapato hebilla negro"
"777","&#xE;2\0&#x4;ā촃escarpe de oro"
"839","&#xE;2\0&#x4;Ȃ촄bota de energía"
"763","&#xE;2\0&#x4;ā촃escarpe"
"778","&#xE;2\0&#x4;Ȃ촄pantufla"
"764","&#xE;2\0&#x4;Ȃ촄zapatilla escolar japonesa"
"779","&#xE;2\0&#x4;Ȃ촄bota de trabajo"
"811","&#xE;2\0&#x4;ā촃botín"
"1191","&#xE;2\0&#x4;Ȃ촄bota reciclada"
"765","&#xE;2\0&#x4;Ȃ촄bota corta cuero sintético"
"812","&#xE;2\0&#x4;ā촃zapato de puntera afilada"
"766","&#xE;2\0&#x4;Ȃ촄sandalia con flor"
"767","&#xE;2\0&#x4;Ȃ촄bota corta piel sintética"
"814","&#xE;2\0&#x4;ā촃tenis de alto rendimiento"
"768","&#xE;2\0&#x4;Ȃ촄bailarina de leopardo"
"800","&#xE;2\0&#x4;ā촃tenis de básquet"
"815","&#xE;2\0&#x4;Ȃ촄bota de esquí"
"769","&#xE;2\0&#x4;Ȃ촄sandalia de cuentas"
"801","&#xE;2\0&#x4;ā촃zapato de bufón"
"802","&#xE;2\0&#x4;Ȃ촄sandalia de paseo"
"530","&#xE;2\0&#x4;Ȃ촄sandalia de bambú"
"804","&#xE;2\0&#x4;Ȃ촄bota del Oeste"
"1184","&#xE;2\0&#x4;Ȃ촄pantufla de DAL"
"894","&#xE;2\0&#x4;Ȃ촄sandalia deportiva"
"941","&#xE;2\0&#x4;Ȃ촄bota con protección"
"808","&#xE;2\0&#x4;ā촃zapato florido tradicional"
"881","&#xE;2\0&#x4;ā촃mocasín tradicional"
"520","&#xE;2\0&#x4;Ȃ촄bota de piel sintética"
"809","&#xE;2\0&#x4;Ȃ촄sandalia de goma"
"882","&#xE;2\0&#x4;ā촃zapato acuático"
"521","&#xE;2\0&#x4;ā촃zapato vinilo punta redonda"
"883","&#xE;2\0&#x4;ā촃zapato de claqué"
"522","&#xE;2\0&#x4;ā촃mocasín"
"946","&#xE;2\0&#x4;ā촃tenis con puntera de goma"
"523","&#xE;2\0&#x4;Ȃ촄sandalia cruzada"
"947","&#xE;2\0&#x4;Ȃ촄bota corta hechicería"
