"label","text"
"00021","&#xE;2\0&#x4;Ȃ촄fachada chalé roja"
"00151","&#xE;2\0&#x4;Ȃ촄fachada adoquines gris"
"00022","&#xE;2\0&#x4;Ȃ촄fachada chalé celeste"
"00152","&#xE;2\0&#x4;Ȃ촄fachada estuco beige"
"00010","&#xE;2\0&#x4;Ȃ촄fachada adoquines"
"00023","&#xE;2\0&#x4;Ȃ촄fachada chalé ocre"
"00153","&#xE;2\0&#x4;Ȃ촄fachada estuco gris"
"00154","&#xE;2\0&#x4;Ȃ촄fachada estuco roja"
"00142","&#xE;2\0&#x4;Ȃ촄fachada chalé naranja"
"00155","&#xE;2\0&#x4;Ȃ촄fachada estuco azul"
"00000","&#xE;2\0&#x4;Ȃ촄fachada clásica"
"00143","&#xE;2\0&#x4;Ȃ촄fachada chalé crema"
"00156","&#xE;2\0&#x4;Ȃ촄fachada estuco ocre"
"00144","&#xE;2\0&#x4;Ȃ촄fachada chalé negra"
"00157","&#xE;2\0&#x4;Ȃ촄fachada estuco rosa"
"00145","&#xE;2\0&#x4;Ȃ촄fachada adoquines chic"
"00158","&#xE;2\0&#x4;Ȃ촄fachada estuco negra"
"00146","&#xE;2\0&#x4;Ȃ촄fachada adoquines marrón"
"00159","&#xE;2\0&#x4;Ȃ촄fachada clásica gris"
"00147","&#xE;2\0&#x4;Ȃ촄fachada adoquines roja"
"00005","&#xE;2\0&#x4;Ȃ촄fachada clásica roja"
"00148","&#xE;2\0&#x4;Ȃ촄fachada adoquines naranja"
"00006","&#xE;2\0&#x4;Ȃ촄fachada clásica azul"
"00019","&#xE;2\0&#x4;Ȃ촄fachada estuco blanca"
"00149","&#xE;2\0&#x4;Ȃ촄fachada adoquines azul"
"00160","&#xE;2\0&#x4;Ȃ촄fachada clásica ocre"
"00009","&#xE;2\0&#x4;Ȃ촄fachada chalé"
"00161","&#xE;2\0&#x4;Ȃ촄fachada clásica rosa"
"00162","&#xE;2\0&#x4;Ȃ촄fachada clásica carmesí"
"00020","&#xE;2\0&#x4;Ȃ촄fachada chalé marrón"
"00150","&#xE;2\0&#x4;Ȃ촄fachada adoquines verde"
"00163","&#xE;2\0&#x4;Ȃ촄fachada clásica negra"
