"label","text"
"MsgThanksgiving00","&#xE;2\0&#x4;Ȃ촄Herbstfest-Karte"
"MsgOther03","&#xE;2\0&#x4;Ȃ촄Schreibwaren-Karte"
"MsgCute00","&#xE;2\0&#x4;Ȃ촄Chic-Karte"
"MsgOther04","&#xE;2\0&#x4;Ȃ촄Zahnradkarte"
"MsgCute01","&#xE;2\0&#x4;Ȃ촄Himmels-Pop-Karte"
"MsgEncourage00","&#xE;2\0&#x4;Ȃ촄Glücksklee-Karte"
"MsgGraduate00","&#xE;2\0&#x4;Ȃ촄Uni-Karte"
"MsgOther05","&#xE;2\0&#x4;Ȃ촄Herzchenkarte"
"MsgOther06","&#xE;2\0&#x4;Ȃ촄Himmelblau-Karte"
"MsgWinter00","&#xE;2\0&#x4;Ȃ촄Schneeflocken-Karte"
"MsgSpring00","&#xE;2\0&#x4;Ȃ촄Kirschblüten-Karte"
"MsgWedding00","&#xE;2\0&#x4;Ȃ촄Hochzeitskarte"
"MsgWinter01","&#xE;2\0&#x4;Ȃ촄Winterkamelien-Karte"
"MsgLove00","&#xE;2\0&#x4;Ȃ촄Liebeskarte"
"MsgBaby00","&#xE;2\0&#x4;Ȃ촄Baby-Karte"
"MsgSpring01","&#xE;2\0&#x4;Ȃ촄Löwenzahn-Karte"
"MsgShopping00","&#xE;2\0&#x4;Ȃ촄Geschenkkarte"
"MsgSympathy00","&#xE;2\0&#x4;Ȃ촄Pflasterkarte"
"MsgSpring02","&#xE;2\0&#x4;Ȃ촄Frühjahrsblüten-Karte"
"MsgWinter02","&#xE;2\0&#x4;Ȃ촄Altstadt-Karte"
"MsgThankyou00","&#xE;2\0&#x4;Ȃ촄Blumenstraußkarte"
"MsgGorgeous00","&#xE;2\0&#x4;Ȃ촄Samtkarte"
"MsgThankyou01","&#xE;2\0&#x4;Ȃ촄Formenkarte"
"MsgGorgeous01","&#xE;2\0&#x4;Ȃ촄Dekokarte"
"MsgElegant00","&#xE;2\0&#x4;Ȃ촄Juwelenkarte"
"MsgStar00","&#xE;2\0&#x4;Ȃ촄Sternschnuppenkarte"
"MsgElegant01","&#xE;2\0&#x4;Ȃ촄Edelrosen-Karte"
"MsgBirthday00","&#xE;2\0&#x4;Ȃ촄Geburtstagstorten-Karte"
"MsgChristmas00","&#xE;2\0&#x4;Ȃ촄Tannenbaum-Karte"
"MsgHalloween00","&#xE;2\0&#x4;Ȃ촄Kürbiskarte"
"MsgChristmas01","&#xE;2\0&#x4;Ȃ촄Festtagskarte"
"MsgBirthday01","&#xE;2\0&#x4;Ȃ촄Schleifchenkarte"
"MsgEaster00","&#xE;2\0&#x4;Ȃ촄Häschentag-Karte"
"MsgHalloween01","&#xE;2\0&#x4;Ȃ촄Halloween-Karte"
"MsgChristmas02","&#xE;2\0&#x4;Ȃ촄Pullover-Karte"
"MsgBirthday02","&#xE;2\0&#x4;Ȃ촄Ballonkarte"
"MsgSimple00","&#xE;2\0&#x4;Ȃ촄Normalkarte"
"MsgValentine00","&#xE;2\0&#x4;Ȃ촄Schokoherz-Karte"
"MsgSimple01","&#xE;2\0&#x4;Ȃ촄Ringheft-Karte"
"MsgValentine01","&#xE;2\0&#x4;Ȃ촄Pralinenkarte"
"MsgCool00","&#xE;2\0&#x4;Ȃ촄Cool-Karte"
"MsgCool01","&#xE;2\0&#x4;Ȃ촄Dschungeltarn-Karte"
"MsgFall00","&#xE;2\0&#x4;Ȃ촄Rotlibellen-Karte"
"MsgActive00","&#xE;2\0&#x4;Ȃ촄Graffiti-Karte"
"MsgFall01","&#xE;2\0&#x4;Ȃ촄Laubteppich-Karte"
"MsgActive01","&#xE;2\0&#x4;Ȃ촄Sternenkarte"
"MsgFall02","&#xE;2\0&#x4;Ȃ촄Pilzkarte"
"MsgSummer00","&#xE;2\0&#x4;Ȃ촄Goldfischkarte"
"MsgOther00","&#xE;2\0&#x4;Ȃ촄Japan-Karte"
"MsgSummer01","&#xE;2\0&#x4;Ȃ촄Flauschwolken-Karte"
"MsgFall03","&#xE;2\0&#x4;Ȃ촄Eichelkarte"
"MsgFather00","&#xE;2\0&#x4;Ȃ촄Vatertag-Karte"
"MsgSummer02","&#xE;2\0&#x4;Ȃ촄Hibiskus-Karte"
"MsgOther01","&#xE;2\0&#x4;Ȃ촄Luftpostkarte"
"MsgSnowfes00","&#xE;2\0&#x4;Ȃ촄Schneemann-Karte"
"MsgMother00","&#xE;2\0&#x4;Ȃ촄Muttertag-Karte"
"MsgSummer03","&#xE;2\0&#x4;Ȃ촄Strandkarte"
