"label","text"
"008","&#xE;2\0&#x4;Ā촃chocolate pie"
"037","&#xE;2\0&#x4;Ѐ촃lemon sorbet"
"009","&#xE;2\0&#x4;Ѐ촃crème brûlée"
"038","&#xE;2\0&#x4;Ѐ촃raisin bread"
"010","&#xE;2\0&#x4;Ѐ촃bread pudding"
"039","&#xE;2\0&#x4;Ѐ촃french toast"
"011","&#xE;2\0&#x4;Ȁ촃apple cobbler"
"040","&#xE;2\0&#x4;Ā촃yogurt parfait"
"012","&#xE;2\0&#x4;Ѐ촃vanilla gelato"
"041","&#xE;2\0&#x4;Ѐ촃rainbow sherbet"
"013","&#xE;2\0&#x4;Ѐ촃peanut brittle"
"042","&#xE;2\0&#x4;Ā촃frozen parfait"
"014","&#xE;2\0&#x4;Ѐ촃cotton candy"
"043","&#xE;2\0&#x4;Ѐ촃mint ice cream"
"015","&#xE;2\0&#x4;Ā촃coconut cream pie"
"044","&#xE;2\0&#x4;Ā촃peach crisp"
"016","&#xE;2\0&#x4;Ā촃figgy pudding"
"045","&#xE;2\0&#x4;Ѐ촃coffee cake"
"017","&#xE;2\0&#x4;Ѐ촃gingerbread"
"046","&#xE;2\0&#x4;Ѐ촃fried ice cream"
"018","&#xE;2\0&#x4;Ā촃rice pudding"
"047","&#xE;2\0&#x4;Ā촃funnel cake"
"019","&#xE;2\0&#x4;Ā촃moon cake"
"048","&#xE;2\0&#x4;Ā촃cheesecake"
"020","&#xE;2\0&#x4;Ā촃tarte tatin"
"049","&#xE;2\0&#x4;Ā촃baked alaska"
"021","&#xE;2\0&#x4;Ѐ촃fried dough"
"050","&#xE;2\0&#x4;Ā촃spice cake"
"022","&#xE;2\0&#x4;Ā촃key-lime pie"
"023","&#xE;2\0&#x4;Ā촃coconut cake"
"024","&#xE;2\0&#x4;Ȁ촃apple strudel"
"025","&#xE;2\0&#x4;Ā촃kugel"
"026","&#xE;2\0&#x4;Ā촃pound cake"
"027","&#xE;2\0&#x4;Ѐ촃lime sherbet"
"028","&#xE;2\0&#x4;Ѐ촃Bavarian cream"
"029","&#xE;2\0&#x4;Ā촃panna cotta"
"001","&#xE;2\0&#x4;Ѐ촃almond jelly"
"030","&#xE;2\0&#x4;Ȁ촃apple cake"
"002","&#xE;2\0&#x4;Ѐ촃shortbread"
"031","&#xE;2\0&#x4;Ā촃bûche de Noël"
"003","&#xE;2\0&#x4;Ѐ촃shaved ice"
"032","&#xE;2\0&#x4;Ā촃blueberry pie"
"004","&#xE;2\0&#x4;Ā촃carrot cake"
"033","&#xE;2\0&#x4;Ā촃pumpkin pie"
"005","&#xE;2\0&#x4;Ā촃sponge cake"
"034","&#xE;2\0&#x4;Ā촃frozen custard"
"006","&#xE;2\0&#x4;Ѐ촃banana bread"
"035","&#xE;2\0&#x4;Ā촃peach cobbler"
"007","&#xE;2\0&#x4;Ѐ촃crème caramel"
"036","&#xE;2\0&#x4;Ā촃fruit parfait"
