"label","text"
"009","&#xE;2\0&#x4;Ā촃hip-hop"
"040","&#xE;2\0&#x4;Ā촃dancehall"
"030","&#xE;2\0&#x4;Ā촃doo-wop"
"031","&#xE;2\0&#x4;Ȁ촃R&B"
"032","&#xE;2\0&#x4;Ȁ촃opera"
"020","&#xE;2\0&#x4;Ā촃bossa nova"
"033","&#xE;2\0&#x4;Ā촃bhangra"
"021","&#xE;2\0&#x4;Ā촃blues"
"034","&#xE;2\0&#x4;Ā촃bluegrass"
"022","&#xE;2\0&#x4;Ā촃soul"
"035","&#xE;2\0&#x4;Ā촃rockabilly"
"010","&#xE;2\0&#x4;Ā촃country"
"023","&#xE;2\0&#x4;Ā촃techno"
"036","&#xE;2\0&#x4;Ā촃dubstep"
"011","&#xE;2\0&#x4;Ā촃big band"
"024","&#xE;2\0&#x4;Ā촃disco"
"037","&#xE;2\0&#x4;Ȁ촃electronica"
"012","&#xE;2\0&#x4;Ā촃folk"
"025","&#xE;2\0&#x4;Ā촃samba"
"038","&#xE;2\0&#x4;Ā촃flamenco"
"013","&#xE;2\0&#x4;Ā촃punk"
"026","&#xE;2\0&#x4;Ā촃swing"
"039","&#xE;2\0&#x4;Ā촃J-pop"
"001","&#xE;2\0&#x4;Ā촃bebop"
"014","&#xE;2\0&#x4;Ā촃cabaret"
"027","&#xE;2\0&#x4;Ā촃mariachi"
"002","&#xE;2\0&#x4;Ā촃power pop"
"015","&#xE;2\0&#x4;Ā촃salsa"
"028","&#xE;2\0&#x4;Ā촃heavy metal"
"003","&#xE;2\0&#x4;Ā촃jazz"
"016","&#xE;2\0&#x4;Ā촃mambo"
"029","&#xE;2\0&#x4;Ā촃surf rock"
"004","&#xE;2\0&#x4;Ā촃fusion"
"017","&#xE;2\0&#x4;Ā촃reggae"
"005","&#xE;2\0&#x4;Ā촃rock"
"018","&#xE;2\0&#x4;Ā촃tango"
"006","&#xE;2\0&#x4;Ā촃karaoke"
"019","&#xE;2\0&#x4;Ā촃synthpop"
"007","&#xE;2\0&#x4;Ā촃new wave"
"008","&#xE;2\0&#x4;Ā촃zydeco"
