"label","text"
"ShellDrift_01376_pl","&#xE;2\0&#x4;Ѐ촃conches"
"ShellDrift_01379_pl","&#xE;2\0&#x4;Ѐ촃sand dollars"
"ShellDrift_05982_pl","&#xE;2\0&#x4;Ѐ촃summer shells"
"ShellDrift_01382_pl","&#xE;2\0&#x4;Ѐ촃cowries"
"ShellDrift_05982","&#xE;2\0&#x4;Ā촃summer shell"
"ShellFish_02567","&#xE;2\0&#x4;Ā촃manila clam"
"ShellDrift_01381_pl","&#xE;2\0&#x4;Ѐ촃giant clams"
"ShellDrift_01374","&#xE;2\0&#x4;Ā촃sea snail"
"ShellDrift_01380","&#xE;2\0&#x4;Ѐ촃coral"
"ShellDrift_01375","&#xE;2\0&#x4;Ā촃venus comb"
"ShellDrift_01375_pl","&#xE;2\0&#x4;Ѐ촃venus combs"
"ShellDrift_01380_pl","&#xE;2\0&#x4;Ѐ촃coral"
"ShellDrift_01381","&#xE;2\0&#x4;Ā촃giant clam"
"ShellDrift_01376","&#xE;2\0&#x4;Ā촃conch"
"ShellDrift_01382","&#xE;2\0&#x4;Ā촃cowrie"
"ShellDrift_01374_pl","&#xE;2\0&#x4;Ѐ촃sea snails"
"ShellDrift_01379","&#xE;2\0&#x4;Ā촃sand dollar"
