"label","text"
"Fish_02269","&#xE;2\0&#x4;Ȁ촃olive flounder"
"Fish_04190","&#xE;2\0&#x4;Ā촃tilapia"
"Fish_04201","&#xE;2\0&#x4;Ȁ촃anchovy"
"Fish_00328","&#xE;2\0&#x4;Ā촃crucian carp"
"Fish_04191","&#xE;2\0&#x4;Ā촃betta"
"Fish_04202","&#xE;2\0&#x4;Ā촃mahi-mahi"
"Fish_00329","&#xE;2\0&#x4;Ā촃goldfish"
"Fish_04192","&#xE;2\0&#x4;Ā촃snapping turtle"
"Fish_04203","&#xE;2\0&#x4;Ā촃suckerfish"
"Fish_04193","&#xE;2\0&#x4;Ā촃golden trout"
"Fish_04204","&#xE;2\0&#x4;Ā촃barreleye"
"Fish_02231","&#xE;2\0&#x4;Ā촃giant snakehead"
"Fish_04194","&#xE;2\0&#x4;Ā촃rainbowfish"
"Fish_02215","&#xE;2\0&#x4;Ā촃bitterling"
"Fish_02232","&#xE;2\0&#x4;Ā촃bluegill"
"Fish_02216","&#xE;2\0&#x4;Ā촃pale chub"
"Fish_02233","&#xE;2\0&#x4;Ā촃yellow perch"
"Fish_02250","&#xE;2\0&#x4;Ȁ촃arowana"
"Fish_02217","&#xE;2\0&#x4;Ā촃dace"
"Fish_02234","&#xE;2\0&#x4;Ā촃black bass"
"Fish_02251","&#xE;2\0&#x4;Ā촃dorado"
"Fish_02235","&#xE;2\0&#x4;Ā촃pike"
"Fish_02252","&#xE;2\0&#x4;Ā촃gar"
"Fish_02219","&#xE;2\0&#x4;Ā촃carp"
"Fish_02236","&#xE;2\0&#x4;Ā촃pond smelt"
"Fish_02253","&#xE;2\0&#x4;Ȁ촃arapaima"
"Fish_02270","&#xE;2\0&#x4;Ā촃squid"
"Fish_02237","&#xE;2\0&#x4;Ā촃sweetfish"
"Fish_02254","&#xE;2\0&#x4;Ā촃saddled bichir"
"Fish_02271","&#xE;2\0&#x4;Ā촃moray eel"
"Fish_02238","&#xE;2\0&#x4;Ā촃cherry salmon"
"Fish_02255","&#xE;2\0&#x4;Ā촃sea butterfly"
"Fish_02272","&#xE;2\0&#x4;Ā촃ribbon eel"
"Fish_02239","&#xE;2\0&#x4;Ā촃char"
"Fish_02256","&#xE;2\0&#x4;Ā촃sea horse"
"Fish_02273","&#xE;2\0&#x4;Ā촃football fish"
"Fish_02257","&#xE;2\0&#x4;Ā촃clown fish"
"Fish_02274","&#xE;2\0&#x4;Ā촃tuna"
"Fish_02258","&#xE;2\0&#x4;Ā촃surgeonfish"
"Fish_02275","&#xE;2\0&#x4;Ā촃blue marlin"
"Fish_02259","&#xE;2\0&#x4;Ā촃butterfly fish"
"Fish_02276","&#xE;2\0&#x4;Ā촃giant trevally"
"Fish_02277","&#xE;2\0&#x4;Ā촃ray"
"Fish_02278","&#xE;2\0&#x4;Ȁ촃ocean sunfish"
"Fish_02279","&#xE;2\0&#x4;Ā촃hammerhead shark"
"Fish_05254","&#xE;2\0&#x4;Ā촃ranchu goldfish"
"Fish_02220","&#xE;2\0&#x4;Ā촃koi"
"Fish_02221","&#xE;2\0&#x4;Ā촃pop-eyed goldfish"
"Fish_02222","&#xE;2\0&#x4;Ā촃killifish"
"Fish_02223","&#xE;2\0&#x4;Ā촃crawfish"
"Fish_02224","&#xE;2\0&#x4;Ā촃soft-shelled turtle"
"Fish_02241","&#xE;2\0&#x4;Ā촃stringfish"
"Fish_02225","&#xE;2\0&#x4;Ā촃tadpole"
"Fish_02242","&#xE;2\0&#x4;Ā촃salmon"
"Fish_02226","&#xE;2\0&#x4;Ā촃frog"
"Fish_02243","&#xE;2\0&#x4;Ā촃king salmon"
"Fish_02260","&#xE;2\0&#x4;Ā촃Napoleonfish"
"Fish_04189","&#xE;2\0&#x4;Ā촃sturgeon"
"Fish_02227","&#xE;2\0&#x4;Ā촃freshwater goby"
"Fish_02244","&#xE;2\0&#x4;Ā촃mitten crab"
"Fish_02261","&#xE;2\0&#x4;Ā촃zebra turkeyfish"
"Fish_02228","&#xE;2\0&#x4;Ā촃loach"
"Fish_02245","&#xE;2\0&#x4;Ā촃guppy"
"Fish_02262","&#xE;2\0&#x4;Ā촃blowfish"
"Fish_02229","&#xE;2\0&#x4;Ā촃catfish"
"Fish_02246","&#xE;2\0&#x4;Ā촃nibble fish"
"Fish_02263","&#xE;2\0&#x4;Ā촃puffer fish"
"Fish_02280","&#xE;2\0&#x4;Ā촃great white shark"
"Fish_02247","&#xE;2\0&#x4;Ȁ촃angelfish"
"Fish_02264","&#xE;2\0&#x4;Ā촃horse mackerel"
"Fish_02281","&#xE;2\0&#x4;Ā촃saw shark"
"Fish_02248","&#xE;2\0&#x4;Ā촃neon tetra"
"Fish_02265","&#xE;2\0&#x4;Ā촃barred knifejaw"
"Fish_02282","&#xE;2\0&#x4;Ā촃whale shark"
"Fish_02249","&#xE;2\0&#x4;Ā촃piranha"
"Fish_02266","&#xE;2\0&#x4;Ā촃sea bass"
"Fish_02283","&#xE;2\0&#x4;Ȁ촃oarfish"
"Fish_02267","&#xE;2\0&#x4;Ā촃red snapper"
"Fish_02284","&#xE;2\0&#x4;Ā촃coelacanth"
"Fish_02268","&#xE;2\0&#x4;Ā촃dab"
