"label","text"
"Turnip_02633","&#xE;2\0&#x4;\0촃20 turnips"
"TurnipExpired_02642","&#xE;2\0&#x4;Ѐ촃spoiled turnips"
"Turnip_02634","&#xE;2\0&#x4;\0촃30 turnips"
"Turnip_02635","&#xE;2\0&#x4;\0촃40 turnips"
"Turnip_02636","&#xE;2\0&#x4;\0촃50 turnips"
"Turnip_02637","&#xE;2\0&#x4;\0촃60 turnips"
"Turnip_02638","&#xE;2\0&#x4;\0촃70 turnips"
"Turnip_02640","&#xE;2\0&#x4;\0촃90 turnips"
"Turnip_02632","&#xE;2\0&#x4;\0촃10 turnips"
"Turnip_02639","&#xE;2\0&#x4;\0촃80 turnips"
"Turnip_02641","&#xE;2\0&#x4;\0촃100 turnips"
