"label","text"
"008","&#xE;2\0&#x4;Ā촃wristwatch"
"037","&#xE;2\0&#x4;Ȁ촃encyclopedia"
"009","&#xE;2\0&#x4;Ā촃saltshaker"
"038","&#xE;2\0&#x4;Ā촃wall calendar"
"039","&#xE;2\0&#x4;Ā촃glasses case"
"040","&#xE;2\0&#x4;Ȁ촃electric razor"
"012","&#xE;2\0&#x4;Ā촃pocketbook"
"013","&#xE;2\0&#x4;Ā촃pack of gum"
"042","&#xE;2\0&#x4;Ā촃glockenspiel"
"014","&#xE;2\0&#x4;Ā촃jewelry box"
"043","&#xE;2\0&#x4;Ā촃baking sheet"
"015","&#xE;2\0&#x4;Ā촃beach towel"
"044","&#xE;2\0&#x4;Ā촃screwdriver"
"016","&#xE;2\0&#x4;Ā촃leg warmer"
"045","&#xE;2\0&#x4;Ā촃stethoscope"
"017","&#xE;2\0&#x4;Ā촃calculator"
"046","&#xE;2\0&#x4;Ā촃space heater"
"018","&#xE;2\0&#x4;Ā촃handkerchief"
"047","&#xE;2\0&#x4;Ā촃toothbrush"
"019","&#xE;2\0&#x4;Ā촃hand mirror"
"048","&#xE;2\0&#x4;Ā촃socket wrench"
"020","&#xE;2\0&#x4;Ā촃pocketknife"
"049","&#xE;2\0&#x4;Ā촃wallet chain"
"021","&#xE;2\0&#x4;Ā촃jackhammer"
"050","&#xE;2\0&#x4;Ā촃pocket watch"
"051","&#xE;2\0&#x4;Ā촃camera case"
"023","&#xE;2\0&#x4;Ā촃blowtorch"
"052","&#xE;2\0&#x4;Ā촃mixing bowl"
"024","&#xE;2\0&#x4;Ā촃fitted sheet"
"053","&#xE;2\0&#x4;Ȁ촃ink-jet printer"
"025","&#xE;2\0&#x4;Ā촃ballpoint pen"
"054","&#xE;2\0&#x4;Ā촃change jar"
"026","&#xE;2\0&#x4;Ā촃potpourri jar"
"055","&#xE;2\0&#x4;Ā촃water bottle"
"028","&#xE;2\0&#x4;Ā촃mountain bike"
"057","&#xE;2\0&#x4;Ā촃rubber band"
"029","&#xE;2\0&#x4;Ā촃picnic basket"
"058","&#xE;2\0&#x4;Ā촃cotton swab"
"001","&#xE;2\0&#x4;Ā촃microscope"
"059","&#xE;2\0&#x4;Ā촃kaleidoscope"
"002","&#xE;2\0&#x4;Ā촃photo album"
"031","&#xE;2\0&#x4;Ā촃megaphone"
"060","&#xE;2\0&#x4;Ā촃pomade tin"
"003","&#xE;2\0&#x4;Ā촃microphone"
"032","&#xE;2\0&#x4;Ā촃pencil case"
"004","&#xE;2\0&#x4;Ā촃blue crayon"
"033","&#xE;2\0&#x4;Ā촃toaster oven"
"005","&#xE;2\0&#x4;Ā촃tambourine"
"034","&#xE;2\0&#x4;Ā촃water wing"
"006","&#xE;2\0&#x4;Ā촃compost bin"
"035","&#xE;2\0&#x4;Ā촃paperweight"
"007","&#xE;2\0&#x4;Ā촃snowmobile"
"036","&#xE;2\0&#x4;Ā촃walking stick"
